fit_id,family,phase,tree_id,morphology_estimator,iod_subset,omitted_species,n_species,candidate_model,independence_claim,component_p,fitted_phylogenetic_parameter,component_fit_pass
data__published_main__iod_morphology__manual_keep_pool__all_selected__none,iod_morphology,data,published_main,manual_keep_pool,all_selected,NA,18,iod_nucleus_cell_chain,cs ~ ns + iod,0.24765479629236284,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,ns ~ iod,0.0022109801795896565,0.46072597233926615,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,cs ~ ns,0.010451912683696706,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,ns ~ even,0.09431555287872277,1.815071442423642e-7,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,ns ~ ltr,0.021676701952825204,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,cs ~ iod,0.3575089914263575,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,iod ~ even,0.05881443917603168,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,iod ~ ltr,0.018135377833494542,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,cs ~ even,0.44006432768162596,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,cs ~ ltr,0.0663877308074587,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,integrated_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,iod ~ ltr,0.018135377833494542,9.999999999999994e-8,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,ns ~ iod + ltr,0.31216523495885456,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,iod ~ even,0.05881443917603168,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,ns ~ iod + even,0.5779615370515113,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,cs ~ ns + even,0.8195381874713535,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,iod_morphology_only,cs ~ ns + iod,0.24765479629236284,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_evenness_chain,iod ~ even + ltr,0.1361969347972223,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_evenness_chain,ns ~ iod + ltr,0.31216523495885456,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_evenness_chain,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_evenness_chain,ns ~ ltr + iod + even,0.9808993873556728,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_evenness_chain,cs ~ ltr + ns + even,0.455720536780563,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_evenness_chain,cs ~ even + ns + iod,0.2731185105556274,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_additive_chain,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_additive_chain,ns ~ iod + even,0.5779615370515113,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_additive_chain,cs ~ ns + even,0.8195381874713535,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_additive_chain,ns ~ iod + ltr,0.31216523495885456,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_additive_chain,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_additive_chain,cs ~ even + ltr + ns + iod,0.18844478497960176,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_nucleus_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_nucleus_bypass,iod ~ even + ltr,0.1361969347972223,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_nucleus_bypass,ns ~ even + iod + ltr,0.41535860834724503,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_nucleus_bypass,cs ~ ns + ltr,0.4753847363863054,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_nucleus_bypass,cs ~ ns + even,0.8195381874713535,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_nucleus_bypass,cs ~ even + ns + iod,0.2731185105556274,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_cell_bypass,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_cell_bypass,iod ~ even + ltr,0.1361969347972223,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_cell_bypass,ns ~ iod + ltr,0.31216523495885456,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_cell_bypass,cs ~ even + ns + ltr,0.32161526303088395,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_cell_bypass,ns ~ iod + even,0.5779615370515113,9.999999999999994e-8,TRUE
data__published_main__integrated__manual_keep_pool__all_selected__none,integrated,data,published_main,manual_keep_pool,all_selected,NA,18,te_cell_bypass,cs ~ even + ns + iod,0.2731185105556274,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,proxy_null,iod ~ ltr,0.018922710400902685,9.999999999999994e-8,FALSE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,proxy_null,iod ~ even,0.05617295791622785,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,proxy_null,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,ltr_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,ltr_only,iod ~ ltr + even,0.5355834967437849,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,evenness_only,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,evenness_only,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,additive_composition,even ~ ltr,2.9273921061385574e-5,1,FALSE
data__published_main__te_iod__image_balanced_selected50__high_qc__none,te_iod,data,published_main,image_balanced_selected50,high_qc,NA,18,mediated_evenness,iod ~ even + ltr,0.14504099256394254,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,proxy_null,iod ~ ti,0.48351886927498133,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,proxy_null,iod ~ ltr,0.10718562913838892,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,proxy_null,iod ~ even,0.44846790546940585,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,proxy_null,ti ~ ltr,0.4232669013972783,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,proxy_null,ti ~ even,0.3315584488519414,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,proxy_null,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,terminal_internal_only,ltr ~ even,4.3644707532167665e-4,1,FALSE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,terminal_internal_only,ti ~ even,0.3315584488519414,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,terminal_internal_only,iod ~ ti + even,0.5605456705417124,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,terminal_internal_only,ti ~ ltr,0.4232669013972783,9.999999999999994e-8,TRUE
data__published_main__terminal_internal_iod__image_balanced_selected50__high_qc__none,terminal_internal_iod,data,published_main,image_balanced_selected50,high_qc,NA,16,terminal_internal_only,iod ~ ti + ltr,0.14682155904646488,9.999999999999994e-8,TRUE
