species,order,divergence_bin_start_pct,hit_count,hit_bp,species_total_hit_bp,fraction_species_hit_bp,percent_species_hit_bp
tilleyi,LINE,33,513,150541,67198932,0.0022402290560213,0.2240229056021307
tilleyi,LINE,34,291,79222,67198932,0.0011789175458919,0.1178917545891949
tilleyi,LINE,35,172,47997,67198932,0.0007142524229402,0.0714252422940293
tilleyi,LINE,36,65,26768,67198932,0.0003983396640887,0.0398339664088709
tilleyi,LINE,37,37,10290,67198932,0.0001531274336324,0.0153127433632427
tilleyi,LINE,38,15,3094,67198932,4.6042398411927145e-05,0.0046042398411927
tilleyi,LINE,39,9,2445,67198932,3.638450682519776e-05,0.0036384506825197
tilleyi,LINE,40,1,171,67198932,2.544683299431009e-06,0.0002544683299431
tilleyi,LTR,0,833,119458,67198932,0.0017776770618914,0.17776770618914
tilleyi,LTR,1,1058,262401,67198932,0.0039048388447602,0.3904838844760211
tilleyi,LTR,2,2303,503124,67198932,0.0074870832768592,0.7487083276859221
tilleyi,LTR,3,3186,761151,67198932,0.0113268318014339,1.1326831801433987
tilleyi,LTR,4,4048,954515,67198932,0.0142043180091016,1.4204318009101693
tilleyi,LTR,5,5082,1183849,67198932,0.017617080580983,1.7617080580983042
tilleyi,LTR,6,5870,1391937,67198932,0.0207136774138017,2.0713677413801754
tilleyi,LTR,7,6246,1443705,67198932,0.0214840468000295,2.14840468000295
tilleyi,LTR,8,6662,1518865,67198932,0.0226025169566683,2.26025169566683
tilleyi,LTR,9,6630,1509834,67198932,0.0224681249398427,2.2468124939842795
tilleyi,LTR,10,6912,1515176,67198932,0.0225476202508694,2.2547620250869467
tilleyi,LTR,11,6941,1501694,67198932,0.0223469920623143,2.2346992062314324
tilleyi,LTR,12,6827,1450490,67198932,0.021585015666618,2.1585015666618035
tilleyi,LTR,13,6873,1425310,67198932,0.0212103073304795,2.1210307330479594
tilleyi,LTR,14,6652,1364856,67198932,0.0203106799375918,2.0310679937591867
tilleyi,LTR,15,6565,1319395,67198932,0.0196341662096653,1.963416620966536
tilleyi,LTR,16,6395,1305614,67198932,0.0194290885456334,1.9429088545633435
tilleyi,LTR,17,6092,1216831,67198932,0.0181078919528066,1.810789195280663
tilleyi,LTR,18,5684,1141118,67198932,0.0169811924987141,1.6981192498714115
tilleyi,LTR,19,5398,1079378,67198932,0.0160624278969195,1.606242789691955
tilleyi,LTR,20,5401,1031712,67198932,0.0153531011475003,1.535310114750038
tilleyi,LTR,21,4658,939643,67198932,0.0139830049679956,1.3983004967995625
tilleyi,LTR,22,4456,898988,67198932,0.0133780102338531,1.337801023385312
tilleyi,LTR,23,3883,814798,67198932,0.0121251629415777,1.2125162941577703
tilleyi,LTR,24,3296,697472,67198932,0.0103792125743903,1.037921257439032
tilleyi,LTR,25,3039,658553,67198932,0.0098000515841531,0.9800051584153152
tilleyi,LTR,26,2454,558022,67198932,0.0083040307842987,0.8304030784298774
tilleyi,LTR,27,1947,460401,67198932,0.0068513142441013,0.685131424410138
tilleyi,LTR,28,1658,399542,67198932,0.0059456599697149,0.5945659969714995
tilleyi,LTR,29,1234,306508,67198932,0.0045612034429356,0.456120344293567
tilleyi,LTR,30,1011,244672,67198932,0.003641010247008,0.3641010247008092
tilleyi,LTR,31,770,194848,67198932,0.0028995698919738,0.2899569891973878
tilleyi,LTR,32,554,150590,67198932,0.0022409582342766,0.2240958234276699
tilleyi,LTR,33,352,97137,67198932,0.0014455140447767,0.1445514044776783
tilleyi,LTR,34,230,66937,67198932,0.0009961021404328,0.0996102140432827
tilleyi,LTR,35,125,32541,67198932,0.000484248767525,0.0484248767525055
tilleyi,LTR,36,67,18787,67198932,0.000279572895593,0.0279572895593043
tilleyi,LTR,37,33,7032,67198932,0.0001046445202432,0.0104644520243268
tilleyi,LTR,38,16,3729,67198932,5.549195335425866e-05,0.0055491953354258
tilleyi,LTR,39,7,1539,67198932,2.290214969487908e-05,0.0022902149694879
tilleyi,Maverick,0,6,1501,67198932,2.2336664517227744e-05,0.0022336664517227
tilleyi,Maverick,1,13,5369,67198932,7.989710312657946e-05,0.0079897103126579
tilleyi,Maverick,2,24,8526,67198932,0.0001268770164382,0.0126877016438296
tilleyi,Maverick,3,20,5412,67198932,8.05369942486586e-05,0.0080536994248658
tilleyi,Maverick,4,25,6998,67198932,0.0001041385598211,0.0104138559821159
tilleyi,Maverick,5,34,10708,67198932,0.0001593477705865,0.0159347770586592
tilleyi,Maverick,6,37,11477,67198932,0.0001707914048395,0.0170791404839588
tilleyi,Maverick,7,32,8676,67198932,0.0001291091947711,0.0129109194771131
tilleyi,Maverick,8,38,11749,67198932,0.0001748390882164,0.0174839088216461
tilleyi,Maverick,9,25,10711,67198932,0.0001593924141532,0.0159392414153248
tilleyi,Maverick,10,19,3817,67198932,5.680149797618808e-05,0.0056801497976188
tilleyi,Maverick,11,19,5518,67198932,8.211440027052811e-05,0.0082114400270528
tilleyi,Maverick,12,38,9056,67198932,0.0001347640465476,0.0134764046547644
tilleyi,Maverick,13,29,9388,67198932,0.0001397046012576,0.013970460125765
tilleyi,Maverick,14,26,5193,67198932,7.727801388272063e-05,0.007727801388272
tilleyi,Maverick,15,21,5407,67198932,8.046258830423079e-05,0.008046258830423
tilleyi,Maverick,16,30,8689,67198932,0.0001293026502266,0.0129302650226643
tilleyi,Maverick,17,10,3475,67198932,5.171213137732605e-05,0.0051712131377326
tilleyi,Maverick,18,6,912,67198932,1.3571644263632048e-05,0.0013571644263632
tilleyi,Maverick,19,11,2560,67198932,3.809584354703732e-05,0.0038095843547037
tilleyi,Maverick,20,11,2796,67198932,4.160780412402983e-05,0.0041607804124029
tilleyi,Maverick,21,23,11383,67198932,0.0001693925730843,0.0169392573084346
tilleyi,Maverick,22,16,2796,67198932,4.160780412402983e-05,0.0041607804124029
tilleyi,Maverick,23,12,2003,67198932,2.9807021337779597e-05,0.0029807021337779
tilleyi,Maverick,24,13,2967,67198932,4.415248742346084e-05,0.004415248742346
tilleyi,Maverick,25,15,3348,67198932,4.982222038885976e-05,0.0049822220388859
tilleyi,Maverick,26,8,1596,67198932,2.375037746135608e-05,0.0023750377461356
tilleyi,Maverick,27,5,675,67198932,1.0044802497753985e-05,0.0010044802497753
tilleyi,Maverick,28,7,1648,67198932,2.452419928340528e-05,0.0024524199283405
tilleyi,Maverick,29,2,558,67198932,8.303703398143291e-06,0.0008303703398143
tilleyi,Maverick,30,3,814,67198932,1.2113287752847025e-05,0.0012113287752847
tilleyi,Maverick,31,2,673,67198932,1.001504011998286e-05,0.0010015040119982
tilleyi,Maverick,32,1,237,67198932,3.526841765878065e-06,0.0003526841765878
tilleyi,Maverick,36,1,509,67198932,7.57452514275078e-06,0.000757452514275
tilleyi,PLE,0,1,320,67198932,4.761980443379665e-06,0.0004761980443379
tilleyi,PLE,2,1,549,67198932,8.169772698173239e-06,0.0008169772698173
tilleyi,PLE,3,1,549,67198932,8.169772698173239e-06,0.0008169772698173
tilleyi,PLE,5,1,38,67198932,5.654851776513352e-07,5.654851776513352e-05
tilleyi,PLE,6,4,337,67198932,5.01496065443421e-06,0.0005014960654434
tilleyi,PLE,7,1,194,67198932,2.886950643798922e-06,0.0002886950643798
tilleyi,PLE,8,1,292,67198932,4.3453071545839446e-06,0.0004345307154583
tilleyi,PLE,9,5,385,67198932,5.72925772094116e-06,0.0005729257720941
tilleyi,PLE,10,2,341,67198932,5.074485409976456e-06,0.0005074485409976
tilleyi,PLE,11,5,550,67198932,8.184653887058801e-06,0.0008184653887058
tilleyi,PLE,12,1,41,67198932,6.101287443080197e-07,6.101287443080197e-05
tilleyi,PLE,13,4,1018,67198932,1.514905028550156e-05,0.0015149050285501
tilleyi,PLE,14,3,141,67198932,2.098247632864165e-06,0.0002098247632864
tilleyi,PLE,15,4,356,67198932,5.297703243259878e-06,0.0005297703243259
tilleyi,PLE,16,7,389,67198932,5.788782476483406e-06,0.0005788782476483
tilleyi,PLE,17,5,731,67198932,1.0878149075345425e-05,0.0010878149075345
tilleyi,PLE,18,4,525,67198932,7.812624164919764e-06,0.0007812624164919
tilleyi,PLE,19,7,827,67198932,1.2306743208359324e-05,0.0012306743208359
tilleyi,PLE,20,9,930,67198932,1.3839505663572154e-05,0.0013839505663572
tilleyi,PLE,21,10,1028,67198932,1.5297862174357176e-05,0.0015297862174357
tilleyi,PLE,22,16,1924,67198932,2.863140741582024e-05,0.002863140741582
tilleyi,PLE,23,15,1413,67198932,2.1027119895298337e-05,0.0021027119895298
tilleyi,PLE,24,13,2215,67198932,3.2961833381518626e-05,0.0032961833381518
tilleyi,PLE,25,8,980,67198932,1.4583565107850226e-05,0.001458356510785
tilleyi,PLE,26,7,1309,67198932,1.9479476251199943e-05,0.0019479476251199
tilleyi,PLE,27,5,608,67198932,9.047762842421364e-06,0.0009047762842421
tilleyi,PLE,28,4,676,67198932,1.0059683686639544e-05,0.0010059683686639
tilleyi,PLE,29,5,718,67198932,1.0684693619833124e-05,0.0010684693619833
tilleyi,PLE,30,3,486,67198932,7.232257798382867e-06,0.0007232257798382
tilleyi,PLE,31,4,498,67198932,7.410832065009603e-06,0.0007410832065009
tilleyi,PLE,32,3,558,67198932,8.303703398143291e-06,0.0008303703398143
tilleyi,PLE,34,1,115,67198932,1.7113367218395671e-06,0.0001711336721839
tilleyi,SINE,0,40,5589,67198932,8.317096468140297e-05,0.0083170964681402
tilleyi,SINE,1,47,10719,67198932,0.0001595114636643,0.0159511463664333
tilleyi,SINE,2,70,14000,67198932,0.0002083366443978,0.020833664439786
tilleyi,SINE,3,113,27592,67198932,0.0004106017637304,0.0410601763730411
tilleyi,SINE,4,129,28661,67198932,0.000426509754649,0.0426509754649076
tilleyi,SINE,5,135,27328,67198932,0.0004066731298646,0.0406673129864623
tilleyi,SINE,6,159,31934,67198932,0.0004752158858715,0.0475215885871519
tilleyi,SINE,7,163,33637,67198932,0.0005005585505436,0.050055855054363
tilleyi,SINE,8,156,26216,67198932,0.0003901252478238,0.0390125247823879
tilleyi,SINE,9,165,29040,67198932,0.0004321497252367,0.0432149725236704
tilleyi,SINE,10,187,34631,67198932,0.0005153504522958,0.0515350452295878
tilleyi,SINE,11,166,26834,67198932,0.0003993218225551,0.0399321822555156
tilleyi,SINE,12,161,27077,67198932,0.0004029379514543,0.0402937951454347
tilleyi,SINE,13,177,24665,67198932,0.0003670445238623,0.0367044523862373
tilleyi,SINE,14,160,25742,67198932,0.0003830715642921,0.0383071564292123
tilleyi,SINE,15,150,25245,67198932,0.0003756756134159,0.0375675613415998
tilleyi,SINE,16,172,24454,67198932,0.0003639045930075,0.0363904593007519
tilleyi,SINE,17,165,24632,67198932,0.0003665534446291,0.0366553444629149
tilleyi,SINE,18,156,21385,67198932,0.0003182342243177,0.0318234224317731
tilleyi,SINE,19,160,23000,67198932,0.0003422673443679,0.0342267344367913
tilleyi,SINE,20,158,22277,67198932,0.0003315082448036,0.0331508244803652
tilleyi,SINE,21,163,26264,67198932,0.0003908395448903,0.0390839544890386
tilleyi,SINE,22,171,28554,67198932,0.0004249174674383,0.0424917467438321
tilleyi,SINE,23,125,21018,67198932,0.0003127728279967,0.031277282799673
tilleyi,SINE,24,133,26039,67198932,0.0003874912773911,0.0387491277391134
tilleyi,SINE,25,116,19534,67198932,0.0002906891436905,0.0290689143690557
tilleyi,SINE,26,66,12538,67198932,0.0001865803462471,0.0186580346247169
tilleyi,SINE,27,56,10819,67198932,0.0001609995825528,0.0160999582552889
tilleyi,SINE,28,46,9149,67198932,0.000136147997114,0.0136147997114001
tilleyi,SINE,29,37,8922,67198932,0.0001327699672369,0.0132769967236979
tilleyi,SINE,30,19,3263,67198932,4.855731933358703e-05,0.0048557319333587
tilleyi,SINE,31,11,2115,67198932,3.147371449296248e-05,0.0031473714492962
tilleyi,SINE,32,10,1512,67198932,2.250035759496892e-05,0.0022500357594968
tilleyi,SINE,33,18,5520,67198932,8.214416264829923e-05,0.0082144162648299
tilleyi,SINE,35,1,363,67198932,5.401871565458808e-06,0.0005401871565458
tilleyi,SINE,36,1,304,67198932,4.523881421210682e-06,0.000452388142121
tilleyi,TIR,0,394,55014,67198932,0.0008186737253502,0.0818673725350278
tilleyi,TIR,1,538,138571,67198932,0.0020621012250611,0.2062101225061136
tilleyi,TIR,2,920,210306,67198932,0.0031296033097668,0.3129603309766887
tilleyi,TIR,3,1187,258930,67198932,0.0038531862381384,0.3853186238138427
tilleyi,TIR,4,1397,290240,67198932,0.0043191162621453,0.4319116262145357
tilleyi,TIR,5,1830,349248,67198932,0.0051972254559045,0.5197225455904567
tilleyi,TIR,6,2011,378070,67198932,0.0056261310819642,0.562613108196422
tilleyi,TIR,7,2270,431962,67198932,0.0064281081133848,0.6428108113384897
tilleyi,TIR,8,2705,505734,67198932,0.0075259231798505,0.7525923179850537
tilleyi,TIR,9,2734,509084,67198932,0.0075757751626171,0.7575775162617168
tilleyi,TIR,10,3059,557883,67198932,0.0083019622990436,0.8301962299043681
tilleyi,TIR,11,3365,621829,67198932,0.0092535548035197,0.9253554803519796
tilleyi,TIR,12,3547,622652,67198932,0.0092658020219726,0.9265802021972612
tilleyi,TIR,13,3448,620694,67198932,0.0092366646541346,0.9236664654134684
tilleyi,TIR,14,3466,616002,67198932,0.0091668421158836,0.9166842115883628
tilleyi,TIR,15,3412,617783,67198932,0.0091933455132888,0.9193345513288812
tilleyi,TIR,16,3366,589332,67198932,0.0087699608083057,0.8769960808305703
tilleyi,TIR,17,3165,561591,67198932,0.0083571417474313,0.8357141747431343
tilleyi,TIR,18,3182,543886,67198932,0.0080936702982124,0.8093670298212478
tilleyi,TIR,19,2814,503182,67198932,0.0074879463858145,0.7487946385814583
tilleyi,TIR,20,2903,510291,67198932,0.007593736757602,0.7593736757602041
tilleyi,TIR,21,2457,428500,67198932,0.006376589437463,0.6376589437463084
tilleyi,TIR,22,2148,382926,67198932,0.0056983941351925,0.5698394135192506
tilleyi,TIR,23,1915,350439,67198932,0.0052149489518672,0.5214948951867271
tilleyi,TIR,24,1651,309089,67198932,0.0045996117914493,0.4599611791449304
tilleyi,TIR,25,1309,247060,67198932,0.0036765465260668,0.3676546526066813
tilleyi,TIR,26,1055,198084,67198932,0.0029477254192075,0.2947725419207555
tilleyi,TIR,27,776,143153,67198932,0.0021302868325347,0.2130286832534778
tilleyi,TIR,28,556,107742,67198932,0.0016033290529081,0.1603329052908162
tilleyi,TIR,29,397,79349,67198932,0.0011808074568804,0.1180807456880416
tilleyi,TIR,30,278,57159,67198932,0.0008505938755098,0.0850593875509807
tilleyi,TIR,31,176,39003,67198932,0.0005804110101035,0.0580411010103553
tilleyi,TIR,32,91,18589,67198932,0.0002766264201937,0.0276626420193701
tilleyi,TIR,33,68,15488,67198932,0.0002304798534595,0.0230479853459575
tilleyi,TIR,34,18,3676,67198932,5.470325034332391e-05,0.0054703250343323
tilleyi,TIR,35,14,2769,67198932,4.120601202411967e-05,0.0041206012024119
tilleyi,TIR,36,5,938,67198932,1.3958555174656644e-05,0.0013958555174656
tilleyi,TIR,37,3,685,67198932,1.0193614386609596e-05,0.0010193614386609
tilleyi,Transposon Derivatives,0,12,2484,67198932,3.696487319173466e-05,0.0036964873191734
tilleyi,Transposon Derivatives,1,4,294,67198932,4.375069532355068e-06,0.0004375069532355
tilleyi,Transposon Derivatives,2,14,2049,67198932,3.0491556026515425e-05,0.0030491556026515
tilleyi,Transposon Derivatives,3,18,3472,67198932,5.166748781066937e-05,0.0051667487810669
tilleyi,Transposon Derivatives,4,21,3230,67198932,4.80662401003635e-05,0.0048066240100363
tilleyi,Transposon Derivatives,5,28,4912,67198932,7.309639980587786e-05,0.0073096399805877
tilleyi,Transposon Derivatives,6,33,6660,67198932,9.910871797783928e-05,0.0099108717977839
tilleyi,Transposon Derivatives,7,39,8113,67198932,0.0001207310854285,0.012073108542856
tilleyi,Transposon Derivatives,8,36,6519,67198932,9.701047034497512e-05,0.0097010470344975
tilleyi,Transposon Derivatives,9,46,9497,67198932,0.0001413266508461,0.0141326650846177
tilleyi,Transposon Derivatives,10,55,8883,67198932,0.0001321896008704,0.0132189600870442
tilleyi,Transposon Derivatives,11,51,10092,67198932,0.000150180958233,0.0150180958233086
tilleyi,Transposon Derivatives,12,48,9113,67198932,0.0001356122743141,0.0135612274314121
tilleyi,Transposon Derivatives,13,56,8842,67198932,0.0001315794721261,0.0131579472126134
tilleyi,Transposon Derivatives,14,54,8248,67198932,0.0001227400459281,0.012274004592811
tilleyi,Transposon Derivatives,15,74,12340,67198932,0.0001836338708478,0.0183633870847828
tilleyi,Transposon Derivatives,16,62,10219,67198932,0.0001520708692215,0.0152070869221552
tilleyi,Transposon Derivatives,17,67,9619,67198932,0.0001431421558902,0.0143142155890215
tilleyi,Transposon Derivatives,18,62,9918,67198932,0.0001475916313669,0.0147591631366998
tilleyi,Transposon Derivatives,19,56,9668,67198932,0.0001438713341456,0.0143871334145608
tilleyi,Transposon Derivatives,20,48,7357,67198932,0.000109480906631,0.0109480906631075
tilleyi,Transposon Derivatives,21,59,10099,67198932,0.0001502851265552,0.0150285126555285
tilleyi,Transposon Derivatives,22,46,5771,67198932,8.587934105857516e-05,0.0085879341058575
tilleyi,Transposon Derivatives,23,40,5898,67198932,8.776925204704146e-05,0.0087769252047041
tilleyi,Transposon Derivatives,24,39,7051,67198932,0.000104927262832,0.0104927262832093
tilleyi,Transposon Derivatives,25,25,4097,67198932,6.096823086414528e-05,0.0060968230864145
tilleyi,Transposon Derivatives,26,25,4078,67198932,6.068548827531962e-05,0.0060685488275319
tilleyi,Transposon Derivatives,27,10,1705,67198932,2.537242704988228e-05,0.0025372427049882
tilleyi,Transposon Derivatives,28,11,1613,67198932,2.4003357672410627e-05,0.002400335767241
tilleyi,Transposon Derivatives,29,3,379,67198932,5.639970587627792e-06,0.0005639970587627
tilleyi,Transposon Derivatives,30,6,734,67198932,1.0922792642002108e-05,0.0010922792642002
tilleyi,Transposon Derivatives,31,1,146,67198932,2.1726535772919723e-06,0.0002172653577291
tilleyi,Transposon Derivatives,32,1,385,67198932,5.72925772094116e-06,0.0005729257720941
tilleyi,Transposon Derivatives,33,1,160,67198932,2.3809902216898327e-06,0.0002380990221689
tilleyi,Unclassified,0,31,5375,67198932,7.998639025989282e-05,0.0079986390259892
tilleyi,Unclassified,1,27,5238,67198932,7.79476673825709e-05,0.007794766738257
tilleyi,Unclassified,2,65,8865,67198932,0.0001319217394705,0.0131921739470502
tilleyi,Unclassified,3,97,18864,67198932,0.0002807187471372,0.0280718747137231
tilleyi,Unclassified,4,129,25231,67198932,0.0003754672767716,0.0375467276771601
tilleyi,Unclassified,5,181,36532,67198932,0.0005436395923673,0.0543639592367331
tilleyi,Unclassified,6,258,42483,67198932,0.0006321975474253,0.0632197547425307
tilleyi,Unclassified,7,298,47630,67198932,0.0007087910266192,0.0708791026619292
tilleyi,Unclassified,8,395,65168,67198932,0.0009697773172942,0.0969777317294268
