analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
measurement_bootstrap,measurement_0037,focal_primary,lambda,,,24,8,nucleus_collider,1,5,17.78906276213784,0.00013713682867955157,31.12239609547117,17.029420019673022,0.0002004972534457304,0.00015686640206520003,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0037,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,25.096488159323567,4.811160561635219e-05,35.2017513172183,21.108775241420155,2.6078805568457596e-05,2.040371291564424e-05,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0037,focal_primary,lambda,,,24,10,independent,3,3,31.04230582195145,2.4882147420246525e-05,38.24230582195145,24.1493297461533,5.702163617799963e-06,4.461297475845361e-06,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.0207561418296192,0.9896755954515808,13.35408947516295,0.0,1.0,0.8887963143789984,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,2,cell_collider,1,5,4.951519248425728,0.0840990822881773,18.28485258175906,4.93076310659611,0.0849764131546595,0.0755267228210084,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,3,iod_bridge,1,5,8.074840846919082,0.0176429250416977,21.408174180252416,8.054084705089466,0.0178269779741789,0.0158445523199658,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,4,iod_cell_only,2,4,13.02636009534481,0.0111477094825266,23.131623253239542,9.777533778076595,0.0075307029442429,0.0066932610215262,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,5,nucleus_bridge,1,5,9.82226879726671,0.0073641297325683,23.155602130600045,9.801512655437094,0.0074409531430429,0.0066134917290034,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,6,nucleus_cell_only,2,4,14.773788045692438,0.0051941422912384,24.87905120358717,11.524961728424223,0.0031433038074906,0.0027937568390711,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,7,iod_collider,1,5,11.711433334712655,0.0028634827010016,25.044766668045988,11.690677192883037,0.0028933548671523,0.0025716031421155,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,8,nucleus_collider,1,5,13.482439175842629,0.0011812056936022,26.81577250917596,13.461683034013006,0.0011935281611782,0.0010608034307627,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,21.55728002276171,0.00024546595690144724,31.66254318065645,18.30845370549349,0.00010577177482254068,9.40095636275995e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0038,focal_primary,lambda,,,24,10,independent,3,3,30.145391758981013,3.6883889903194245e-05,37.34539175898101,23.991302283818055,6.17099084666317e-06,5.484753920580761e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.8600175121480064,0.6505033988424802,14.19335084548134,0.0,1.0,0.7434369720772752,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,2,cell_collider,1,5,3.900162973889549,0.1422624785794451,17.23349630722288,3.04014546174154,0.2186959804246838,0.162586677492398,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,3,iod_bridge,1,5,6.399444870285569,0.0407735197040445,19.7327782036189,5.53942735813756,0.0626799487544536,0.0465985913119697,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,4,iod_cell_only,2,4,10.299607844175116,0.0356721957788959,20.404871002069854,6.211520156588515,0.0447904613603678,0.0332988849716961,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,5,iod_collider,1,5,8.865988435231223,0.0118788684533847,22.199321768564555,8.005970923083217,0.0182610397955217,0.0135759321325653,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,16.869265299714794,0.0002172128846963384,30.20259863304813,16.009247787566785,0.00033391506498336456,0.00024824480484221913,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,20.76942827360434,0.00035180182208327526,30.87469143149908,16.68134058601774,0.00023861234913213672,0.0001773932423390414,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,8,nucleus_collider,1,5,19.63458533098932,5.450093690662072e-05,32.96791866432265,18.774567818841312,8.378270890460511e-05,6.228716342047139e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,26.034030201274888,3.1148541219883086e-05,36.13929335916963,21.945942513688287,1.715928284814104e-05,1.2756845283639498e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0039,focal_primary,lambda,,,24,10,independent,3,3,32.40073674011009,1.367037345156863e-05,39.600736740110094,25.407385894628757,3.039878691924974e-06,2.259958210206931e-06,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.6804854900071423,0.7115975650419539,14.013818823340474,0.0,1.0,0.8128393408597291,True,True,True,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,2,cell_collider,1,5,4.165160487603413,0.1246082773067767,17.498493820936744,3.4846749975962705,0.1751106010311181,0.1423367855196851,True,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,3,iod_bridge,1,5,8.422350152065329,0.014828932972427,21.755683485398663,7.741864662058189,0.020838931582843,0.0169387034120191,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,4,iod_collider,1,5,9.06831192318006,0.0107359649702367,22.40164525651339,8.387826433172917,0.0150871299982649,0.0122634128032547,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,5,iod_cell_only,2,4,12.587510639668745,0.0134774579128715,22.69277379756348,8.678954974223005,0.0130433417373699,0.0106021413004119,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,12.233023452120674,0.0022061381707185,25.566356785454005,11.552537962113531,0.0031002609889319,0.0025200140987365,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.39818393972409,0.0025288586876975,26.503447097618825,12.48962827427835,0.0019404912095862,0.0015773075957441,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,8,nucleus_collider,1,5,14.439780339591318,0.000731882797303629,27.77311367292465,13.759294849584178,0.0010285066071866,0.0008360106326554748,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,22.862130491656647,0.00013491486010153153,32.96739364955138,18.95357482621091,7.660965742613406e-05,6.227134344574846e-05,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0040,focal_primary,lambda,,,24,10,independent,3,3,27.67325275037479,0.00010825259461744174,34.87325275037479,20.85943392703432,2.954142732882036e-05,2.401243431801393e-05,False,False,False,4,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.1281854547030893,0.9379180248439158,13.461518788036422,0.0,1.0,0.8983173404695037,True,True,True,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,2,cell_collider,1,5,5.2987330553656,0.0706959828267866,18.63206638869893,5.170547600662509,0.0753754389553944,0.0677110638591313,True,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,3,iod_bridge,1,5,7.931366851350993,0.0189550777978929,21.26470018468433,7.803181396647904,0.0202097382668888,0.0181547583314963,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,4,iod_cell_only,2,4,13.230099906716593,0.0102045313517576,23.33536306461133,9.873844276574909,0.0071766531600959,0.0064469119802494,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,5,iod_collider,1,5,10.737987224390904,0.0046588175289558,24.071320557724235,10.609801769687811,0.0049671905279047,0.0044621133846327,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,11.36504459705082,0.0034049592793555,24.69837793038415,11.236859142347727,0.0036303378218179,0.0032611954171013,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,16.663777652416417,0.0022463437482272,26.769040810311157,13.307522022274732,0.001289164414556,0.0011580787483119,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,8,nucleus_collider,1,5,15.35667696128768,0.00046274311704608273,28.69001029462101,15.22849150658459,0.0004933726666816872,0.0004432052217938402,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,23.288043812638676,0.00011090491122511814,33.39330697053341,19.931788182496987,4.697504328354835e-05,4.219849595091698e-05,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0041,focal_primary,lambda,,,24,10,independent,3,3,31.39339724104418,2.1320465326324367e-05,38.59339724104418,25.13187845300776,3.4888470778847093e-06,3.134091828310192e-06,False,False,False,5,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,1,cell_bridge,1,5,1.2833858823003288,0.5264005041971449,14.616719215633662,0.0,1.0,0.8917072784925566,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,2,iod_bridge,1,5,6.424398563456799,0.0402679552375748,19.75773189679013,5.141012681156468,0.0764968021810518,0.0682127552862492,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,3,cell_collider,1,5,8.733054001002353,0.0126952547064573,22.066387334335687,7.449668118702025,0.0241171021023619,0.0215053954808242,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,4,nucleus_bridge,1,5,10.12668459979738,0.006324386153561,23.46001793313071,8.84329871749705,0.0120143998782956,0.0107133278181963,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,5,iod_cell_only,2,4,15.157452564459152,0.0043855473762355,25.26271572235389,10.645996506720229,0.0048781059797416,0.0043498426073937,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,6,iod_collider,1,5,13.142650435454277,0.0013999409557323,26.475983768787607,11.859264553153944,0.002659459754636,0.0023714596200669,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,18.85973860079973,0.0008374110050087813,28.965001758694463,14.348282543060805,0.000766143344797737,0.0006831755969247744,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,8,nucleus_collider,1,5,16.805887158060028,0.00022420638268283444,30.13922049139336,15.522501275759698,0.0004259235713020732,0.0003797991486116021,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,9,iod_nucleus_only,2,4,23.230285721516825,0.00011389370531444952,33.33554887941156,18.7188296637779,8.615049649261504e-05,7.68210247682123e-05,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0042,focal_primary,lambda,,,24,10,independent,3,3,38.68159159451666,8.263297462951513e-07,45.88159159451666,31.264872378883,1.62524644300511e-07,1.4492440825717948e-07,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,1,cell_bridge,1,5,0.3571958097085106,0.8364421611205843,13.690529143041845,0.0,1.0,0.8668254555477295,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,2,iod_bridge,1,5,5.803987031591929,0.0549136396594963,19.137320364925262,5.446791221883419,0.0656514487336797,0.0569083469559403,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,3,cell_collider,1,5,5.95416504431821,0.0509412372086456,19.28749837765154,5.596969234609698,0.0609022829987425,0.0527916492042817,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,4,iod_cell_only,2,4,11.75815207591014,0.0192433122953803,21.86341523380488,8.172886090763033,0.0167988802701326,0.0145616970428494,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,5,iod_collider,1,5,10.323028566379095,0.0057330117060316,23.65636189971243,9.965832756670586,0.0068540443948343,0.0059412601548966,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,6,nucleus_bridge,1,5,12.363326731430456,0.0020669868385584,25.69666006476379,12.006130921721947,0.0024711652934726,0.0021420689812481,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
measurement_bootstrap,measurement_0043,focal_primary,lambda,,,24,7,nucleus_cell_only,2,4,18.317491775748667,0.0010696637956283,28.422754933643404,14.73222579060156,0.0006323213073508023,0.0005481122052968951,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
