analysis_type,replicate_id,tree_id,evolutionary_model,generating_class,residual_regime,n_species,rank,model,k,q,C,p,CICc,delta_CICc,l,w,globally_supported,delta_competitive,admissible_competitive,stored_warning_count,runtime_warning_count,path_trait_definition
published_bootstrap_tree_sensitivity,published_bootstrap_105,published_bootstrap_105,lambda,,,18,6,iod_bridge,1,5,8.072593511641312,0.0176627609680295,23.072593511641312,6.226152974289771,0.0444639519271989,0.0192781005518091,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_105,published_bootstrap_105,lambda,,,18,7,iod_cell_only,2,4,14.087256616954388,0.0070217132014048,25.164179693877465,8.317739156525924,0.015625211018561,0.0067745752705978,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_105,published_bootstrap_105,lambda,,,18,8,iod_nucleus_only,2,4,14.566601725538424,0.0056899187015985,25.6435248024615,8.797084265109959,0.012295251690558,0.0053308149214552,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_105,published_bootstrap_105,lambda,,,18,9,iod_collider,1,5,11.957231534820906,0.0025323291998563,26.957231534820902,10.110790997469364,0.0063748450205527,0.0027639221882398,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_105,published_bootstrap_105,lambda,,,18,10,independent,3,3,24.465902854031093,0.0004286010136880236,32.18018856831681,15.333748030965268,0.0004680787460161365,0.00020294347984718792,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,1,cell_bridge,1,5,1.8464405178745755,0.3972377706992253,16.846440517874576,0.0,1.0,0.4335669598388605,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,2,nucleus_bridge,1,5,2.4389631423433435,0.2953832624346739,17.438963142343344,0.5925226244687671,0.7435930926576669,0.3223973965407607,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,3,nucleus_cell_only,2,4,8.453626169133052,0.0763054171577787,19.53054924605613,2.684108728181553,0.2613082944115621,0.1132946427886989,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,4,cell_collider,1,5,6.014663026789708,0.0494233885997937,21.01466302678971,4.168222508915132,0.1244176466724144,0.0539433808180642,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,5,nucleus_collider,1,5,6.494008146717668,0.0388905466982927,21.49400814671767,4.647567628843092,0.0979024392112483,0.0424472629296298,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,6,iod_bridge,1,5,8.072593475353434,0.0176627612885016,23.07259347535344,6.22615295747886,0.0444639523009387,0.0192781006215381,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,7,iod_cell_only,2,4,14.08725650214314,0.0070217135543781,25.164179579066214,8.317739061191642,0.0156252117633701,0.0067745755610828,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,8,iod_nucleus_only,2,4,14.566601622071104,0.0056899189604222,25.643524698994177,8.797084181119601,0.0122952522068993,0.0053308151197974,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,9,iod_collider,1,5,11.957231439235189,0.0025323293208836,26.957231439235187,10.11079092136061,0.0063748452631435,0.0027639222801842,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_106,published_bootstrap_106,lambda,,,18,10,independent,3,3,24.465902612742564,0.0004286010576255439,32.18018832702828,15.3337478091537,0.00046807879792877977,0.00020294350138300935,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,1,cell_bridge,1,5,1.846440536621692,0.3972377669756939,16.846440536621692,0.0,1.0,0.4335669636064712,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,2,nucleus_bridge,1,5,2.438963155870868,0.2953832604367719,17.43896315587087,0.592522619249177,0.7435930945982926,0.3223974001837212,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,3,nucleus_cell_only,2,4,8.453626275456791,0.0763054138773419,19.530549352379868,2.684108815758176,0.2613082829693133,0.1132946388122257,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,4,cell_collider,1,5,6.014663119585923,0.0494233863066421,21.01466311958592,4.16822258296423,0.1244176420659072,0.0539433792895921,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,5,nucleus_collider,1,5,6.494008235538537,0.0388905449711466,21.494008235538537,4.647567698916845,0.0979024357810527,0.0424472618112685,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,6,iod_bridge,1,5,8.072593517846803,0.0176627609132264,23.072593517846805,6.226152981225113,0.0444639517730126,0.0192781005601696,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,7,iod_cell_only,2,4,14.087256637432729,0.0070217131384466,25.164179714355804,8.317739177734111,0.0156252108528698,0.0067745752251896,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,8,iod_nucleus_only,2,4,14.56660175338534,0.0056899186319394,25.64352483030841,8.797084293686723,0.0122952515148788,0.0053308148660838,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,9,iod_collider,1,5,11.957231554812992,0.0025323291745431,26.957231554812992,10.1107910181913,0.0063748449545031,0.0027639221703859,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_107,published_bootstrap_107,lambda,,,18,10,independent,3,3,24.46590290993745,0.00042860100350772257,32.18018862422316,15.333748087601473,0.00046807873276103525,0.00020294347489196692,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,1,cell_bridge,1,5,1.8464405422104109,0.3972377658656689,16.84644054221041,0.0,1.0,0.4335669623102454,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,2,nucleus_bridge,1,5,2.4389631484461893,0.2953832615333347,17.438963148446188,0.5925226062357787,0.7435930994366291,0.3223974013175995,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,3,nucleus_cell_only,2,4,8.45362627195972,0.076305413985238,19.5305493488828,2.684108806672388,0.2613082841564091,0.1132946389881967,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,4,cell_collider,1,5,6.014663123513532,0.0494233862095843,21.01466312351353,4.168222581303123,0.1244176421692427,0.0539433791731216,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,5,nucleus_collider,1,5,6.494008228908636,0.0388905451000668,21.49400822890864,4.647567686698228,0.0979024363791689,0.0424472619436883,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,6,iod_bridge,1,5,8.072593519474195,0.0176627608988543,23.0725935194742,6.226152977263787,0.0444639518610807,0.0192781005407177,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,7,iod_cell_only,2,4,14.087256642987724,0.0070217131213684,25.1641797199108,8.317739177700393,0.0156252108531332,0.00677457520505,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,8,iod_nucleus_only,2,4,14.56660174838283,0.0056899186444532,25.643524825305903,8.797084283095497,0.0122952515799897,0.0053308148783763,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,9,iod_collider,1,5,11.957231556140094,0.0025323291728628,26.95723155614009,10.110791013929685,0.0063748449680867,0.0027639221680121,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_108,published_bootstrap_108,lambda,,,18,10,independent,3,3,24.465902908562263,0.00042860100375807786,32.18018862284798,15.33374808063757,0.00046807873439086233,0.0002029434749918704,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,1,cell_bridge,1,5,1.8464405446742,0.3972377653763137,16.8464405446742,0.0,1.0,0.4335669627310854,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,2,nucleus_bridge,1,5,2.43896314846036,0.2953832615312417,17.43896314846036,0.5925226037861613,0.7435931003473885,0.3223974020254084,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,3,nucleus_cell_only,2,4,8.453626285377702,0.0763054135712492,19.53054936230078,2.68410881762658,0.2613082827251985,0.1132946384776401,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,4,cell_collider,1,5,6.014663136917341,0.0494233858783534,21.014663136917346,4.168222592243144,0.124417641488677,0.0539433789304107,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,5,nucleus_collider,1,5,6.494008240287389,0.0388905448788039,21.49400824028739,4.647567695613191,0.0979024359427706,0.0424472617956817,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,6,iod_bridge,1,5,8.072593531622317,0.0176627607915696,23.07259353162232,6.226152986948119,0.0444639516457788,0.0192781004660822,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,7,iod_cell_only,2,4,14.08725666853966,0.0070217130428121,25.164179745462736,8.317739200788537,0.0156252106727546,0.0067745751334195,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,8,iod_nucleus_only,2,4,14.566601771909706,0.0056899185856006,25.643524848832783,8.797084304158584,0.0122952514505017,0.005330814827409,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,9,iod_collider,1,5,11.957231579168631,0.0025323291437048,26.957231579168635,10.110791034494437,0.0063748449025382,0.0027639221422752,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_109,published_bootstrap_109,lambda,,,18,10,independent,3,3,24.465902956373363,0.0004286009950519309,32.18018867065908,15.33374812598488,0.0004680787237778067,0.0002029434705873864,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,1,cell_bridge,1,5,1.846440537332212,0.3972377668345711,16.846440537332214,0.0,1.0,0.4335669630410145,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,2,nucleus_bridge,1,5,2.438963154176767,0.2953832606869763,17.43896315417677,0.5925226168445548,0.7435930954923228,0.3223974001508735,True,True,True,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,3,nucleus_cell_only,2,4,8.45362626875693,0.0763054140840546,19.530549345680008,2.684108808347794,0.2613082839375104,0.1132946390842454,True,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,4,cell_collider,1,5,6.014663114580163,0.0494233864303429,21.014663114580163,4.168222577247949,0.1244176424215103,0.0539433793734171,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,5,nucleus_collider,1,5,6.494008228625575,0.0388905451055711,21.49400822862557,4.647567691293361,0.0979024361542315,0.042447261917707,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,6,iod_bridge,1,5,8.072593510616123,0.0176627609770834,23.072593510616123,6.226152973283909,0.0444639519495612,0.0192781006115728,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,7,iod_cell_only,2,4,14.087256625196286,0.0070217131760661,25.164179702119363,8.317739164787149,0.0156252109540193,0.0067745752602093,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
published_bootstrap_tree_sensitivity,published_bootstrap_110,published_bootstrap_110,lambda,,,18,8,iod_nucleus_only,2,4,14.566601739241698,0.0056899186673198,25.64352481616477,8.79708427883256,0.0122952516061966,0.0053308148987238,False,False,False,6,1,relative_nuclear_iod_index; not_absolute_genome_size
