bootstrap_replicate,species,tree_tip,nucleus_area_um2,cell_area_um2,relative_iod_index
212,D. folkertsi,folkertsi,44.4672,269.7336,1.0570389284841077
212,D. fuscus,fuscus,45.8712,273.312,1.0
212,D. gvnigeusgwotli,gvnigeusgwotli,46.8936,272.4192,0.9435526161369193
212,D. intermedius,intermedius,49.14,324.4824,1.1279088661369194
212,D. kanawha,kanawha,40.68,287.064,1.0391354951100247
212,D. marmoratus,marmoratus,48.4272,274.9032,1.065419206601467
212,D. mavrokoilius,mavrokoilius,41.328,266.7096,0.893745902200489
212,D. monticola,monticola,39.6072,260.8848,1.0570789199266506
212,D. ochrophaeus,ochrophaeus,51.8112,267.3288,0.8314750281173595
212,D. ocoee,ocoee,42.9336,294.6384,0.9828625825183374
212,D. orestes,orestes,44.7624,256.1112,0.84069397799511
212,D. perlapsus,perlapsus,43.56,291.8592,0.7847715275061126
212,D. tilleyi,tilleyi,41.5368,265.3488,0.9669643526894867
212,D. valtos,valtos,50.2344,315.5832,1.3660427121026895
212,D. welteri,welteri,50.1552,310.4784,0.9244448832518338
212,D. wrighti,wrighti,42.9696,225.6984,0.848229673594132
213,D. aeneus,aeneus,37.6632,208.1808,0.5261394211491444
213,D. amphileucus,amphileucus,43.3728,316.5696,0.8759365641809291
213,D. anicetus,anicetus,41.7024,243.4824,0.8361842133251834
213,D. apalachicolae,apalachicolae,46.1088,294.0912,0.8143200525672372
213,D. auriculatus,auriculatus,49.356,316.9008,0.9874441075794622
213,D. bairdi,bairdi,43.8696,305.8128,1.0312599926650368
213,D. brimleyorum,brimleyorum,47.0448,329.0112,0.9610635165036675
213,D. campi,campi,36.7488,257.9688,0.7979102108801956
213,D. folkertsi,folkertsi,44.5104,269.4024,0.9279969303178485
213,D. fuscus,fuscus,47.2464,273.3552,1.0
213,D. gvnigeusgwotli,gvnigeusgwotli,45.7344,272.4048,0.8458933960880196
213,D. intermedius,intermedius,47.8872,325.2384,0.961466240220049
213,D. kanawha,kanawha,43.0632,288.7704,0.9627550898533007
213,D. marmoratus,marmoratus,47.7576,276.0768,1.021006316625917
213,D. mavrokoilius,mavrokoilius,43.4016,269.352,0.9547545812958436
213,D. monticola,monticola,39.6,262.2096,0.9463224376528118
213,D. ochrophaeus,ochrophaeus,52.6608,269.352,0.7227044902200489
213,D. ocoee,ocoee,44.2224,291.9744,0.9720707860635698
213,D. orestes,orestes,46.0224,255.1824,0.7188650397310513
213,D. perlapsus,perlapsus,42.3,294.1344,0.8508232432762837
213,D. tilleyi,tilleyi,42.0192,263.2464,0.8963925305623472
213,D. valtos,valtos,49.5648,314.9136,1.227550227383863
213,D. welteri,welteri,48.7296,303.984,0.8820753117359413
213,D. wrighti,wrighti,39.5784,215.1072,0.8645724541564792
214,D. aeneus,aeneus,37.6704,207.2088,0.5051820770171149
214,D. amphileucus,amphileucus,44.4168,317.772,0.9216707530562348
214,D. anicetus,anicetus,42.3432,242.3376,0.8157832035452323
214,D. apalachicolae,apalachicolae,45.504,299.5488,0.9251384810513448
214,D. auriculatus,auriculatus,48.9024,316.656,0.9895559180929095
214,D. bairdi,bairdi,43.9992,308.6568,1.0157363606356968
214,D. brimleyorum,brimleyorum,46.188,329.9328,0.8907187756723717
214,D. campi,campi,37.0728,257.976,0.7710044400977996
214,D. folkertsi,folkertsi,43.416,269.6472,0.9103711821515893
214,D. fuscus,fuscus,46.6416,272.1168,1.0
214,D. gvnigeusgwotli,gvnigeusgwotli,46.62,271.332,0.8121995152811736
214,D. intermedius,intermedius,48.8736,327.3768,0.9514903276283619
214,D. kanawha,kanawha,41.3496,286.1352,0.8715696283618581
214,D. marmoratus,marmoratus,46.6416,277.416,0.9403736320293399
214,D. mavrokoilius,mavrokoilius,44.0568,268.488,0.836658445599022
214,D. monticola,monticola,39.6144,260.1072,0.8641173746943765
214,D. ochrophaeus,ochrophaeus,52.4592,275.1552,0.6705800605134474
214,D. ocoee,ocoee,43.5096,293.112,0.8869232316625917
214,D. orestes,orestes,47.2896,255.9888,0.8063791069682152
214,D. perlapsus,perlapsus,43.38,289.5912,0.7913350024449878
214,D. tilleyi,tilleyi,41.7888,265.0896,0.8834949077017115
214,D. valtos,valtos,49.5648,317.3184,1.2124575605134476
214,D. welteri,welteri,48.6864,303.3936,0.7857154352078239
214,D. wrighti,wrighti,42.0912,249.3072,0.8352494003667482
215,D. aeneus,aeneus,37.62,208.9872,0.6008132781173594
215,D. amphileucus,amphileucus,44.676,318.7008,1.1788303233496333
215,D. anicetus,anicetus,41.184,242.5032,1.0233159761613693
215,D. apalachicolae,apalachicolae,44.2512,299.1024,1.1624295953545232
215,D. auriculatus,auriculatus,49.0032,313.6752,1.0816739834963325
215,D. bairdi,bairdi,44.6544,306.1368,1.2668062677261613
215,D. brimleyorum,brimleyorum,46.8864,328.8168,1.1058142726161369
215,D. campi,campi,37.1232,258.3,0.987274696210269
215,D. folkertsi,folkertsi,44.136,268.8048,1.143589923594132
215,D. fuscus,fuscus,47.2464,271.0944,1.0
215,D. gvnigeusgwotli,gvnigeusgwotli,47.1312,272.3544,1.0375246216381417
215,D. intermedius,intermedius,49.2768,326.592,1.195674445599022
215,D. kanawha,kanawha,41.724,288.6768,1.1492392536674818
215,D. marmoratus,marmoratus,47.3976,275.4072,1.2215358361858193
215,D. mavrokoilius,mavrokoilius,44.7336,271.44,1.0188474951100246
215,D. monticola,monticola,40.0176,259.3944,1.2275766100244498
215,D. ochrophaeus,ochrophaeus,52.4592,275.148,0.8791689981662593
215,D. ocoee,ocoee,44.1072,292.8528,1.0698311711491444
215,D. orestes,orestes,46.0512,255.6144,0.946780728606357
215,D. perlapsus,perlapsus,44.1432,296.1936,1.016739565403423
215,D. tilleyi,tilleyi,41.7456,265.0896,1.1326404352078239
215,D. valtos,valtos,50.6448,313.236,1.4506131332518337
215,D. welteri,welteri,48.6864,309.9456,1.0812732133251834
215,D. wrighti,wrighti,44.0136,237.0312,0.9829209217603911
216,D. aeneus,aeneus,36.8568,207.2088,0.6257489749388754
216,D. amphileucus,amphileucus,44.2872,318.6216,1.0325888349633252
216,D. anicetus,anicetus,40.5648,242.352,0.9446685935207825
216,D. apalachicolae,apalachicolae,45.504,298.4688,1.0576227347188265
216,D. auriculatus,auriculatus,50.7096,316.7712,0.9962870623471882
216,D. bairdi,bairdi,43.9344,309.2184,1.1398300268948656
216,D. brimleyorum,brimleyorum,44.9136,330.084,1.0929014150366747
216,D. campi,campi,37.7928,257.4504,0.9095987493887531
216,D. folkertsi,folkertsi,45.2664,269.3952,1.0374108471882642
216,D. fuscus,fuscus,48.1824,272.9376,1.0
216,D. gvnigeusgwotli,gvnigeusgwotli,46.62,273.4416,0.9319315116136919
216,D. intermedius,intermedius,49.2768,325.152,1.178213687041565
216,D. kanawha,kanawha,41.76,287.064,1.0353127982885084
216,D. marmoratus,marmoratus,48.2544,273.888,1.099180585574572
216,D. mavrokoilius,mavrokoilius,41.1624,268.488,1.0472383178484106
216,D. monticola,monticola,39.2688,258.9552,1.0975268160146698
216,D. ochrophaeus,ochrophaeus,52.6104,279.0648,0.8246371986552568
216,D. ocoee,ocoee,43.9704,293.292,0.9959977897310514
216,D. orestes,orestes,45.468,255.4848,0.864838836797066
216,D. perlapsus,perlapsus,44.316,293.0256,0.8257185776283619
216,D. tilleyi,tilleyi,42.5952,263.4624,1.0099125599022005
216,D. valtos,valtos,49.572,313.6896,1.4075749969437654
216,D. welteri,welteri,48.672,302.1696,0.8531580935207824
216,D. wrighti,wrighti,42.1632,203.6736,0.924329358190709
217,D. aeneus,aeneus,34.9992,222.6888,0.5917148325183375
217,D. amphileucus,amphileucus,44.676,320.0832,0.9459899394865526
217,D. anicetus,anicetus,41.7312,244.1376,0.8684288080684597
217,D. apalachicolae,apalachicolae,44.0352,300.9888,0.9320348710268949
217,D. auriculatus,auriculatus,48.2976,316.7712,1.0955361601466993
217,D. bairdi,bairdi,45.0072,309.7152,1.099181099022005
217,D. brimleyorum,brimleyorum,45.2448,328.3632,1.0422748037897311
217,D. campi,campi,37.4544,257.4504,0.8163720397310514
217,D. folkertsi,folkertsi,43.2,269.064,0.9528740751833741
217,D. fuscus,fuscus,46.5192,273.8736,1.0
217,D. gvnigeusgwotli,gvnigeusgwotli,46.7712,271.7712,0.8878453728606357
217,D. intermedius,intermedius,49.2768,325.0008,1.0071949523227384
217,D. kanawha,kanawha,41.0976,288.6192,0.9909195140586796
217,D. marmoratus,marmoratus,47.952,276.0336,1.0191455806845966
217,D. mavrokoilius,mavrokoilius,42.0408,269.0208,0.9006300030562348
217,D. monticola,monticola,39.1392,257.58,0.9618269339853301
217,D. ochrophaeus,ochrophaeus,52.4592,270.6192,0.7834588679706601
217,D. ocoee,ocoee,41.9904,291.8304,0.9879649150366748
217,D. orestes,orestes,47.1024,255.4848,0.8384366870415648
217,D. perlapsus,perlapsus,44.5392,295.4592,0.7961020971882641
217,D. tilleyi,tilleyi,42.9624,263.9232,0.936986957212714
217,D. valtos,valtos,49.968,314.5968,1.2602047878973106
217,D. welteri,welteri,48.8952,307.4688,0.7887811045232274
217,D. wrighti,wrighti,43.2072,215.1072,0.8242921418092909
218,D. aeneus,aeneus,37.656,206.8272,0.506186859413203
218,D. amphileucus,amphileucus,44.5608,317.664,0.9327973899755502
218,D. anicetus,anicetus,42.0624,245.16,0.847280261002445
218,D. apalachicolae,apalachicolae,46.0008,296.1,0.8335904199266504
218,D. auriculatus,auriculatus,50.4792,316.7784,1.0005826173594132
218,D. bairdi,bairdi,43.776,304.7832,1.0768673123471884
218,D. brimleyorum,brimleyorum,43.9488,327.6432,0.952162512224939
218,D. campi,campi,36.7128,252.3024,0.8346287597799511
218,D. folkertsi,folkertsi,44.7624,267.0624,0.9554899529339854
218,D. fuscus,fuscus,45.3168,270.7992,1.0
218,D. gvnigeusgwotli,gvnigeusgwotli,46.6704,272.9376,0.8923202224938875
218,D. intermedius,intermedius,49.0752,326.5776,0.944691347799511
218,D. kanawha,kanawha,41.7024,288.7704,1.1595969663814183
218,D. marmoratus,marmoratus,48.2544,274.0608,1.0200676613691932
218,D. mavrokoilius,mavrokoilius,40.8744,272.6208,0.867671630806846
218,D. monticola,monticola,39.1392,261.7056,0.9921933557457212
218,D. ochrophaeus,ochrophaeus,52.2792,274.8024,0.7585592683374084
218,D. ocoee,ocoee,42.9336,292.8528,0.9278288160146699
218,D. orestes,orestes,46.0512,257.1192,0.7580286827628363
218,D. perlapsus,perlapsus,44.2008,296.64,0.8464399718826405
218,D. tilleyi,tilleyi,42.9624,264.2832,0.9302283575794621
218,D. valtos,valtos,50.5152,316.9368,1.2430673465770172
218,D. welteri,welteri,48.8088,304.5456,0.8186686332518338
218,D. wrighti,wrighti,39.5784,203.6736,0.8233940709046456
219,D. aeneus,aeneus,38.0592,207.6912,0.5185768863080685
219,D. amphileucus,amphileucus,44.5464,318.8592,1.012753306234719
219,D. anicetus,anicetus,42.0624,245.1024,0.8848241399755501
219,D. apalachicolae,apalachicolae,44.2152,299.6784,0.8774080067237163
219,D. auriculatus,auriculatus,48.3408,316.944,1.0914038062347189
219,D. bairdi,bairdi,44.0064,304.6104,1.0934120030562346
219,D. brimleyorum,brimleyorum,45.2304,329.7888,1.024607259168704
219,D. campi,campi,37.3968,257.0328,0.8605504914425428
219,D. folkertsi,folkertsi,44.7264,267.6744,0.9913627805623473
219,D. fuscus,fuscus,46.3968,272.0448,1.0
219,D. gvnigeusgwotli,gvnigeusgwotli,46.08,275.976,0.893993077017115
219,D. intermedius,intermedius,49.6512,325.2528,1.0297613948655258
219,D. kanawha,kanawha,40.788,288.5904,1.0517022151589244
219,D. marmoratus,marmoratus,48.1032,277.4304,1.0681571668704157
219,D. mavrokoilius,mavrokoilius,42.3576,271.44,0.9048597292176039
219,D. monticola,monticola,39.7152,260.4312,0.9461646711491444
219,D. ochrophaeus,ochrophaeus,52.6104,280.8216,0.7810118435207825
219,D. ocoee,ocoee,44.1504,293.3856,0.9491520323960881
219,D. orestes,orestes,46.0224,255.3408,0.9172757444987775
219,D. perlapsus,perlapsus,43.2576,293.0256,0.8007248942542787
219,D. tilleyi,tilleyi,42.1992,263.9232,0.9717526522004891
219,D. valtos,valtos,49.968,313.74,1.3128890275061125
219,D. welteri,welteri,48.7656,302.8464,0.8395371583129585
219,D. wrighti,wrighti,42.9696,215.1072,0.8873755727383864
220,D. aeneus,aeneus,35.676,213.3936,0.5521171931540342
220,D. amphileucus,amphileucus,44.0928,320.8752,1.079655641198044
220,D. anicetus,anicetus,41.6952,243.2232,0.9271486601466993
220,D. apalachicolae,apalachicolae,44.8992,297.8928,0.9010099737163814
220,D. auriculatus,auriculatus,47.8152,311.904,1.0191958979217606
220,D. bairdi,bairdi,44.6256,308.7216,1.1641312640586796
220,D. brimleyorum,brimleyorum,44.496,328.1688,1.0926849394865525
220,D. campi,campi,36.7488,257.0328,0.9033336063569682
220,D. folkertsi,folkertsi,46.0296,267.9408,1.036492946210269
220,D. fuscus,fuscus,46.8216,272.1168,1.0
220,D. gvnigeusgwotli,gvnigeusgwotli,46.1952,273.3408,0.909786511002445
220,D. intermedius,intermedius,50.0472,326.5848,1.0550297958435209
220,D. kanawha,kanawha,41.0472,288.6408,1.1505930421760393
220,D. marmoratus,marmoratus,49.32,276.408,1.0443145599022006
220,D. mavrokoilius,mavrokoilius,41.1624,266.7096,0.9650173013447433
220,D. monticola,monticola,39.1248,257.9904,0.9945351143031784
220,D. ochrophaeus,ochrophaeus,52.6104,267.4512,0.8132065409535453
220,D. ocoee,ocoee,42.6096,295.8912,1.062394511002445
220,D. orestes,orestes,44.7624,256.3848,0.8989734309290954
220,D. perlapsus,perlapsus,41.3928,291.7944,0.986181163202934
220,D. tilleyi,tilleyi,42.1992,264.672,1.004116273838631
220,D. valtos,valtos,49.5792,317.304,1.367829565403423
220,D. welteri,welteri,48.8088,304.6752,0.920315163814181
220,D. wrighti,wrighti,41.2848,226.5408,0.9138997029339854
221,D. aeneus,aeneus,35.676,208.9872,0.5912217334963326
221,D. amphileucus,amphileucus,44.4312,319.0968,0.9901676870415649
221,D. anicetus,anicetus,41.7024,247.5792,0.9088828111246944
221,D. apalachicolae,apalachicolae,45.8712,298.4688,0.9631192830073351
221,D. auriculatus,auriculatus,47.736,315.1368,1.0624981149144255
221,D. bairdi,bairdi,44.6256,307.3032,1.1245427677261612
221,D. brimleyorum,brimleyorum,46.5192,330.6528,1.096944589242054
221,D. campi,campi,37.3968,255.528,0.8597062695599023
221,D. folkertsi,folkertsi,43.6464,265.0104,1.060486608801956
221,D. fuscus,fuscus,45.3168,272.6784,1.0
221,D. gvnigeusgwotli,gvnigeusgwotli,47.1312,275.2272,0.9376711577017115
221,D. intermedius,intermedius,48.672,324.1872,1.0375884321515894
221,D. kanawha,kanawha,43.1136,285.3936,1.022378382640587
221,D. marmoratus,marmoratus,47.952,273.8304,1.0487477903422984
221,D. mavrokoilius,mavrokoilius,41.328,269.1072,0.9424452909535452
221,D. monticola,monticola,39.5856,259.488,1.072640302567237
221,D. ochrophaeus,ochrophaeus,52.4664,274.5,0.7582487695599022
221,D. ocoee,ocoee,43.6248,293.3856,0.9823986809290953
221,D. orestes,orestes,47.2752,254.8008,0.7961482365525672
221,D. perlapsus,perlapsus,42.3,291.8592,0.9473734229828852
221,D. tilleyi,tilleyi,42.0552,264.7512,0.9871547053789731
221,D. valtos,valtos,50.9184,311.796,1.386112196821516
221,D. welteri,welteri,48.6,304.416,0.9053918533007335
221,D. wrighti,wrighti,46.2456,249.3072,0.8649820024449878
222,D. aeneus,aeneus,37.6704,210.9456,0.6207442176039121
222,D. amphileucus,amphileucus,44.1648,318.78,1.1843663190709048
222,D. anicetus,anicetus,41.436,242.2584,1.062100433374083
222,D. apalachicolae,apalachicolae,44.2656,300.0528,1.0695981980440097
222,D. auriculatus,auriculatus,48.4488,312.6816,1.2314983105134476
222,D. bairdi,bairdi,44.8992,309.2184,1.2855737371638143
222,D. brimleyorum,brimleyorum,46.8432,330.8544,1.195917748166259
222,D. campi,campi,38.0664,257.6448,1.0113875152811735
222,D. folkertsi,folkertsi,44.8704,269.208,1.2115230947432762
222,D. fuscus,fuscus,47.376,272.808,1.0
222,D. gvnigeusgwotli,gvnigeusgwotli,44.3808,273.3408,1.0544948337408313
222,D. intermedius,intermedius,47.0592,325.1952,1.229930511002445
222,D. kanawha,kanawha,41.7456,287.8416,1.3774360690709047
222,D. marmoratus,marmoratus,46.8936,276.0336,1.2725248429095355
222,D. mavrokoilius,mavrokoilius,43.1928,269.0208,0.9429044926650367
222,D. monticola,monticola,40.0176,260.4312,1.1150345623471885
222,D. ochrophaeus,ochrophaeus,52.6032,267.0192,0.9364049297066015
222,D. ocoee,ocoee,43.5096,293.292,1.1025309376528118
222,D. orestes,orestes,46.8288,255.6144,0.9482664608801956
222,D. perlapsus,perlapsus,41.9544,290.2104,1.0188604315403424
222,D. tilleyi,tilleyi,41.4576,264.5568,1.1370712567237165
222,D. valtos,valtos,49.5648,313.6536,1.544218989608802
222,D. welteri,welteri,48.0528,308.16,0.9508312976772617
222,D. wrighti,wrighti,44.892,247.6224,1.0075694700489
223,D. aeneus,aeneus,37.6704,212.328,0.5218762762836187
223,D. amphileucus,amphileucus,44.2512,319.0968,0.9962406039119803
223,D. anicetus,anicetus,40.5648,246.0672,0.888869055623472
223,D. apalachicolae,apalachicolae,45.8712,300.312,0.915274924205379
223,D. auriculatus,auriculatus,49.176,312.6528,1.0315959828850856
223,D. bairdi,bairdi,43.884,304.3584,1.062598783007335
223,D. brimleyorum,brimleyorum,45.2304,329.2056,0.9632697671149145
223,D. campi,campi,38.0664,257.0328,0.861037347799511
223,D. folkertsi,folkertsi,44.8704,269.7336,0.9655743447432763
223,D. fuscus,fuscus,47.5776,273.6864,1.0
223,D. gvnigeusgwotli,gvnigeusgwotli,46.08,274.1256,0.8599551008557458
223,D. intermedius,intermedius,48.0816,325.2456,1.0189101894865527
223,D. kanawha,kanawha,41.4,288.5616,1.1617492744498779
223,D. marmoratus,marmoratus,48.3264,275.5512,0.9936244382640587
223,D. mavrokoilius,mavrokoilius,42.876,268.8048,0.7936045592909535
223,D. monticola,monticola,39.8592,259.5024,0.9358358643031786
223,D. ochrophaeus,ochrophaeus,54.1296,269.352,0.7570167053789731
223,D. ocoee,ocoee,43.4448,294.6384,0.9660065947432763
223,D. orestes,orestes,47.5632,255.2184,0.8339262548899756
223,D. perlapsus,perlapsus,43.2216,290.6928,0.8317206595354524
223,D. tilleyi,tilleyi,42.1992,262.8504,0.9716475519559903
223,D. valtos,valtos,50.2488,314.7552,1.2969047359413204
223,D. welteri,welteri,48.8448,303.984,0.864727402811736
223,D. wrighti,wrighti,42.9696,237.0312,0.8902513490220049
224,D. aeneus,aeneus,37.656,206.712,0.5189108905867972
224,D. amphileucus,amphileucus,44.6832,319.9104,0.9735474584352078
224,D. anicetus,anicetus,41.4432,246.2256,0.8750052756723716
224,D. apalachicolae,apalachicolae,45.6336,297.8928,0.8564100861858192
224,D. auriculatus,auriculatus,49.716,317.3472,1.0895562310513447
224,D. bairdi,bairdi,44.9856,306.2736,1.0724467023227384
224,D. brimleyorum,brimleyorum,46.5552,330.8544,1.002523880806846
224,D. campi,campi,37.0728,258.5232,0.8315013288508558
224,D. folkertsi,folkertsi,44.136,269.3952,0.9595433636919316
224,D. fuscus,fuscus,46.5192,272.4336,1.0
224,D. gvnigeusgwotli,gvnigeusgwotli,46.6704,272.4048,0.8730969902200489
224,D. intermedius,intermedius,48.672,324.8496,1.0730390055012227
224,D. kanawha,kanawha,42.3504,287.2872,0.869277663202934
224,D. marmoratus,marmoratus,46.8432,275.5296,1.0059931705378973
224,D. mavrokoilius,mavrokoilius,42.7536,269.064,0.8010697127139365
224,D. monticola,monticola,39.204,258.4728,0.9576079394865525
224,D. ochrophaeus,ochrophaeus,51.3072,267.8976,0.7830458221271394
224,D. ocoee,ocoee,43.0416,292.4496,0.9205287762836186
224,D. orestes,orestes,47.4192,254.8224,0.7688503887530563
224,D. perlapsus,perlapsus,44.8704,290.628,0.8817743031784842
224,D. tilleyi,tilleyi,42.1992,264.1824,0.9419530262836187
224,D. valtos,valtos,50.7744,319.5072,1.3031336179706603
224,D. welteri,welteri,48.6792,303.0624,0.8626166326405869
224,D. wrighti,wrighti,45.3672,227.2824,0.9026093954767727
225,D. aeneus,aeneus,37.8576,208.296,0.6786424663814181
225,D. amphileucus,amphileucus,43.8768,316.4112,1.1745171607579463
225,D. anicetus,anicetus,41.6952,244.2528,1.043178944376528
225,D. apalachicolae,apalachicolae,45.8712,297.8928,1.0342954908312958
225,D. auriculatus,auriculatus,49.7664,316.7784,1.1116611986552567
225,D. bairdi,bairdi,44.0064,306.936,1.2545457561124695
225,D. brimleyorum,brimleyorum,44.4456,326.3328,1.0690926460880197
225,D. campi,campi,36.6624,257.904,0.965936914425428
225,D. folkertsi,folkertsi,44.5104,270.2304,1.1598386069682152
225,D. fuscus,fuscus,47.7072,273.528,1.0
225,D. gvnigeusgwotli,gvnigeusgwotli,46.62,272.1312,1.052992564792176
225,D. intermedius,intermedius,47.9232,324.7056,1.2278810794621027
225,D. kanawha,kanawha,41.0976,286.9704,1.2837898349633252
225,D. marmoratus,marmoratus,48.3264,276.0768,1.1809827004889977
225,D. mavrokoilius,mavrokoilius,43.4016,268.1424,1.1022579621026896
225,D. monticola,monticola,39.3552,260.1288,1.2336223740831298
225,D. ochrophaeus,ochrophaeus,52.632,269.352,0.8925195941320294
225,D. ocoee,ocoee,43.992,292.8528,1.144029272616137
225,D. orestes,orestes,45.0,255.1824,0.9481393129584352
225,D. perlapsus,perlapsus,43.0416,298.6632,0.8802592805623473
225,D. tilleyi,tilleyi,42.9624,267.2352,1.1265675189486555
225,D. valtos,valtos,49.5288,314.352,1.4612933435207824
225,D. welteri,welteri,48.8088,303.0624,1.0687317689486553
225,D. wrighti,wrighti,45.936,247.6224,0.9544441466992666
226,D. aeneus,aeneus,36.8712,208.296,0.5558456259168705
226,D. amphileucus,amphileucus,43.9848,318.4344,0.9550144352078239
226,D. anicetus,anicetus,41.9832,247.8384,0.9054515048899756
226,D. apalachicolae,apalachicolae,44.6688,299.6496,0.8669824413202935
226,D. auriculatus,auriculatus,49.1832,312.6528,0.957312185207824
226,D. bairdi,bairdi,44.7624,303.9408,1.0923685831295844
226,D. brimleyorum,brimleyorum,44.028,330.3792,0.9955358924205379
226,D. campi,campi,36.6624,257.0328,0.8266145256723716
226,D. folkertsi,folkertsi,45.2952,268.3728,1.0037594070904647
226,D. fuscus,fuscus,45.8712,272.4336,1.0
226,D. gvnigeusgwotli,gvnigeusgwotli,46.98,275.2272,0.9094525684596577
226,D. intermedius,intermedius,49.428,325.1952,1.0714264841075793
226,D. kanawha,kanawha,41.868,288.6192,0.9663614223716381
226,D. marmoratus,marmoratus,46.8936,273.888,1.0901929761613691
226,D. mavrokoilius,mavrokoilius,43.992,268.8048,0.8897368001222494
226,D. monticola,monticola,40.9752,259.488,1.0232822897310514
226,D. ochrophaeus,ochrophaeus,51.0768,276.9696,0.7867478765281174
226,D. ocoee,ocoee,41.9904,293.292,1.003025957212714
226,D. orestes,orestes,46.944,256.3848,0.7935052750611247
226,D. perlapsus,perlapsus,44.784,294.0768,0.798275805012225
226,D. tilleyi,tilleyi,41.7024,264.672,0.9882431760391199
226,D. valtos,valtos,49.7952,312.8328,1.3522820996332519
226,D. welteri,welteri,48.8952,304.5456,0.8661448820293398
226,D. wrighti,wrighti,45.936,247.5216,0.9080624180929096
227,D. aeneus,aeneus,36.8352,213.3936,0.6093071699266505
227,D. amphileucus,amphileucus,44.2872,321.9552,1.191489652811736
227,D. anicetus,anicetus,40.5648,246.2256,1.0185043667481664
227,D. apalachicolae,apalachicolae,45.5688,300.312,1.1746976191931542
227,D. auriculatus,auriculatus,47.6208,316.0296,1.296124349633252
227,D. bairdi,bairdi,43.8624,305.6688,1.2406179132029342
227,D. brimleyorum,brimleyorum,44.5824,328.1688,1.2044063453545233
227,D. campi,campi,37.3968,252.9864,0.9692992885085575
227,D. folkertsi,folkertsi,47.2104,269.1,1.1188081980440099
227,D. fuscus,fuscus,47.3112,273.4416,1.0
227,D. gvnigeusgwotli,gvnigeusgwotli,46.5696,271.656,1.050406228606357
227,D. intermedius,intermedius,49.0536,323.7408,1.2796110360635697
227,D. kanawha,kanawha,41.7528,288.6192,1.2492532811735941
227,D. marmoratus,marmoratus,46.7856,274.1904,1.2544250097799512
227,D. mavrokoilius,mavrokoilius,41.328,269.064,0.9139407597799512
227,D. monticola,monticola,39.5424,258.9552,1.100724348410758
227,D. ochrophaeus,ochrophaeus,52.6032,274.8528,0.9164187524449878
227,D. ocoee,ocoee,43.6248,295.9704,1.1542791821515892
227,D. orestes,orestes,47.1312,255.3552,1.03311381601467
227,D. perlapsus,perlapsus,42.9192,295.416,0.9673862921760391
227,D. tilleyi,tilleyi,41.7456,264.7512,1.113923251222494
227,D. valtos,valtos,49.9824,313.6536,1.47351990403423
227,D. welteri,welteri,48.2544,302.4576,0.9496564205378973
227,D. wrighti,wrighti,44.892,247.5216,1.0337221992665035
228,D. aeneus,aeneus,38.4624,209.4768,0.6976437316625917
228,D. amphileucus,amphileucus,45.2016,317.664,1.172465500611247
228,D. anicetus,anicetus,41.4432,242.8272,1.0932482243276282
228,D. apalachicolae,apalachicolae,46.8576,297.1152,1.0348004761613692
228,D. auriculatus,auriculatus,48.2976,315.9144,1.3805947640586798
228,D. bairdi,bairdi,43.8696,303.9408,1.3509698453545234
228,D. brimleyorum,brimleyorum,45.18,330.084,1.2783423117359414
228,D. campi,campi,36.7056,258.3,1.033239262224939
228,D. folkertsi,folkertsi,44.6184,268.8048,1.2207002885085576
228,D. fuscus,fuscus,45.3096,273.528,1.0
228,D. gvnigeusgwotli,gvnigeusgwotli,46.1952,271.5552,1.0780643367970661
228,D. intermedius,intermedius,47.9232,325.4976,1.3551027053789733
228,D. kanawha,kanawha,40.9392,283.4568,1.4451051326405868
228,D. marmoratus,marmoratus,47.2608,274.5,1.261069089242054
228,D. mavrokoilius,mavrokoilius,43.4016,268.3008,1.0298418887530563
228,D. monticola,monticola,40.176,258.8472,1.1156315275061126
228,D. ochrophaeus,ochrophaeus,50.0472,270.6192,0.9722645171149145
228,D. ocoee,ocoee,44.2656,292.5216,1.1667203490220048
228,D. orestes,orestes,45.8928,255.312,0.9672473777506113
228,D. perlapsus,perlapsus,43.0416,295.4592,0.9347145397310515
228,D. tilleyi,tilleyi,41.7456,266.7456,1.1677819969437653
228,D. valtos,valtos,50.652,312.1704,1.600113783007335
228,D. welteri,welteri,49.2264,305.5968,1.0419601430317849
228,D. wrighti,wrighti,42.0912,247.7232,1.082854761002445
229,D. aeneus,aeneus,36.8352,208.1808,0.5846744523227384
229,D. amphileucus,amphileucus,44.5608,320.0832,0.9187934792176039
229,D. anicetus,anicetus,40.86,242.5032,0.8939897512224939
229,D. apalachicolae,apalachicolae,44.4384,299.5488,0.8899225507334964
229,D. auriculatus,auriculatus,49.3632,316.8936,1.0090565599022006
229,D. bairdi,bairdi,44.6256,306.972,1.0818348435207823
229,D. brimleyorum,brimleyorum,46.1808,329.4,1.0102904841075795
229,D. campi,campi,38.0664,256.4208,0.8760287432762837
229,D. folkertsi,folkertsi,44.8704,268.4088,0.981401478606357
229,D. fuscus,fuscus,46.3968,272.556,1.0
229,D. gvnigeusgwotli,gvnigeusgwotli,46.8648,272.3544,0.8892211949877751
229,D. intermedius,intermedius,49.428,326.16,1.0286075825183374
229,D. kanawha,kanawha,41.8464,288.8496,1.0081583985330074
229,D. marmoratus,marmoratus,47.5488,276.0768,1.0055562231051345
229,D. mavrokoilius,mavrokoilius,41.328,269.0208,0.9254764333740831
