bootstrap_replicate,species,tree_tip,genome_size_pg,nucleus_area_um2,cell_area_um2
223,D. tilleyi,tilleyi,15.89615395,42.19920000,262.85040000
223,D. valtos,valtos,21.21736148,50.24880000,314.75520000
223,D. welteri,welteri,14.14694031,48.84480000,303.98400000
223,D. wrighti,wrighti,14.56451207,42.96960000,237.03120000
224,D. aeneus,aeneus,8.48938217,37.65600000,206.71200000
224,D. amphileucus,amphileucus,15.92723642,44.68320000,319.91040000
224,D. anicetus,anicetus,14.31508631,41.44320000,246.22560000
224,D. apalachicolae,apalachicolae,14.01086901,45.63360000,297.89280000
224,D. auriculatus,auriculatus,17.82513994,49.71600000,317.34720000
224,D. bairdi,bairdi,17.54522805,44.98560000,306.27360000
224,D. brimleyorum,brimleyorum,16.40129069,46.55520000,330.85440000
224,D. campi,campi,13.60336174,37.07280000,258.52320000
224,D. folkertsi,folkertsi,15.69812943,44.13600000,269.39520000
224,D. fuscus,fuscus,16.36000000,46.51920000,272.43360000
224,D. gvnigeusgwotli,gvnigeusgwotli,14.28386676,46.67040000,272.40480000
224,D. intermedius,intermedius,17.55491813,48.67200000,324.84960000
224,D. kanawha,kanawha,14.22138257,42.35040000,287.28720000
224,D. marmoratus,marmoratus,16.45804827,46.84320000,275.52960000
224,D. mavrokoilius,mavrokoilius,13.10550050,42.75360000,269.06400000
224,D. monticola,monticola,15.66646589,39.20400000,258.47280000
224,D. ochrophaeus,ochrophaeus,12.81062965,51.30720000,267.89760000
224,D. ocoee,ocoee,15.05985078,43.04160000,292.44960000
224,D. orestes,orestes,12.57839236,47.41920000,254.82240000
224,D. perlapsus,perlapsus,14.42582760,44.87040000,290.62800000
224,D. tilleyi,tilleyi,15.41035151,42.19920000,264.18240000
224,D. valtos,valtos,21.31926599,50.77440000,319.50720000
224,D. welteri,welteri,14.11240811,48.67920000,303.06240000
224,D. wrighti,wrighti,14.76668971,45.36720000,227.28240000
225,D. aeneus,aeneus,11.10259075,37.85760000,208.29600000
225,D. amphileucus,amphileucus,19.21510075,43.87680000,316.41120000
225,D. anicetus,anicetus,17.06640753,41.69520000,244.25280000
225,D. apalachicolae,apalachicolae,16.92107423,45.87120000,297.89280000
225,D. auriculatus,auriculatus,18.18677721,49.76640000,316.77840000
225,D. bairdi,bairdi,20.52436857,44.00640000,306.93600000
225,D. brimleyorum,brimleyorum,17.49035569,44.44560000,326.33280000
225,D. campi,campi,15.80272792,36.66240000,257.90400000
225,D. folkertsi,folkertsi,18.97495961,44.51040000,270.23040000
225,D. fuscus,fuscus,16.36000000,47.70720000,273.52800000
225,D. gvnigeusgwotli,gvnigeusgwotli,17.22695836,46.62000000,272.13120000
225,D. intermedius,intermedius,20.08813446,47.92320000,324.70560000
225,D. kanawha,kanawha,21.00280170,41.09760000,286.97040000
225,D. marmoratus,marmoratus,19.32087698,48.32640000,276.07680000
225,D. mavrokoilius,mavrokoilius,18.03294026,43.40160000,268.14240000
225,D. monticola,monticola,20.18206204,39.35520000,260.12880000
225,D. ochrophaeus,ochrophaeus,14.60162056,52.63200000,269.35200000
225,D. ocoee,ocoee,18.71631890,43.99200000,292.85280000
225,D. orestes,orestes,15.51155916,45.00000000,255.18240000
225,D. perlapsus,perlapsus,14.40104183,43.04160000,298.66320000
225,D. tilleyi,tilleyi,18.43064461,42.96240000,267.23520000
225,D. valtos,valtos,23.90675910,49.52880000,314.35200000
225,D. welteri,welteri,17.48445174,48.80880000,303.06240000
225,D. wrighti,wrighti,15.61470624,45.93600000,247.62240000
226,D. aeneus,aeneus,9.09363444,36.87120000,208.29600000
226,D. amphileucus,amphileucus,15.62403616,43.98480000,318.43440000
226,D. anicetus,anicetus,14.81318662,41.98320000,247.83840000
226,D. apalachicolae,apalachicolae,14.18383274,44.66880000,299.64960000
226,D. auriculatus,auriculatus,15.66162735,49.18320000,312.65280000
226,D. bairdi,bairdi,17.87115002,44.76240000,303.94080000
226,D. brimleyorum,brimleyorum,16.28696720,44.02800000,330.37920000
226,D. campi,campi,13.52341364,36.66240000,257.03280000
226,D. folkertsi,folkertsi,16.42150390,45.29520000,268.37280000
226,D. fuscus,fuscus,16.36000000,45.87120000,272.43360000
226,D. gvnigeusgwotli,gvnigeusgwotli,14.87864402,46.98000000,275.22720000
226,D. intermedius,intermedius,17.52853728,49.42800000,325.19520000
226,D. kanawha,kanawha,15.80967287,41.86800000,288.61920000
226,D. marmoratus,marmoratus,17.83555709,46.89360000,273.88800000
226,D. mavrokoilius,mavrokoilius,14.55609405,43.99200000,268.80480000
226,D. monticola,monticola,16.74089826,40.97520000,259.48800000
226,D. ochrophaeus,ochrophaeus,12.87119526,51.07680000,276.96960000
226,D. ocoee,ocoee,16.40950466,41.99040000,293.29200000
226,D. orestes,orestes,12.98174630,46.94400000,256.38480000
226,D. perlapsus,perlapsus,13.05979217,44.78400000,294.07680000
226,D. tilleyi,tilleyi,16.16765836,41.70240000,264.67200000
226,D. valtos,valtos,22.12333515,49.79520000,312.83280000
226,D. welteri,welteri,14.17013027,48.89520000,304.54560000
226,D. wrighti,wrighti,14.85590116,45.93600000,247.52160000
227,D. aeneus,aeneus,9.96826530,36.83520000,213.39360000
227,D. amphileucus,amphileucus,19.49277072,44.28720000,321.95520000
227,D. anicetus,anicetus,16.66273144,40.56480000,246.22560000
227,D. apalachicolae,apalachicolae,19.21805305,45.56880000,300.31200000
227,D. auriculatus,auriculatus,21.20459436,47.62080000,316.02960000
227,D. bairdi,bairdi,20.29650906,43.86240000,305.66880000
227,D. brimleyorum,brimleyorum,19.70408781,44.58240000,328.16880000
227,D. campi,campi,15.85773636,37.39680000,252.98640000
227,D. folkertsi,folkertsi,18.30370212,47.21040000,269.10000000
227,D. fuscus,fuscus,16.36000000,47.31120000,273.44160000
227,D. gvnigeusgwotli,gvnigeusgwotli,17.18464590,46.56960000,271.65600000
227,D. intermedius,intermedius,20.93443655,49.05360000,323.74080000
227,D. kanawha,kanawha,20.43778368,41.75280000,288.61920000
227,D. marmoratus,marmoratus,20.52239316,46.78560000,274.19040000
227,D. mavrokoilius,mavrokoilius,14.95207083,41.32800000,269.06400000
227,D. monticola,monticola,18.00785034,39.54240000,258.95520000
227,D. ochrophaeus,ochrophaeus,14.99261079,52.60320000,274.85280000
227,D. ocoee,ocoee,18.88400742,43.62480000,295.97040000
227,D. orestes,orestes,16.90174203,47.13120000,255.35520000
227,D. perlapsus,perlapsus,15.82643974,42.91920000,295.41600000
227,D. tilleyi,tilleyi,18.22378439,41.74560000,264.75120000
227,D. valtos,valtos,24.10678563,49.98240000,313.65360000
227,D. welteri,welteri,15.53637904,48.25440000,302.45760000
227,D. wrighti,wrighti,16.91169518,44.89200000,247.52160000
228,D. aeneus,aeneus,11.41345145,38.46240000,209.47680000
228,D. amphileucus,amphileucus,19.18153559,45.20160000,317.66400000
228,D. anicetus,anicetus,17.88554095,41.44320000,242.82720000
228,D. apalachicolae,apalachicolae,16.92933579,46.85760000,297.11520000
228,D. auriculatus,auriculatus,22.58653034,48.29760000,315.91440000
228,D. bairdi,bairdi,22.10186667,43.86960000,303.94080000
228,D. brimleyorum,brimleyorum,20.91368022,45.18000000,330.08400000
228,D. campi,campi,16.90379433,36.70560000,258.30000000
228,D. folkertsi,folkertsi,19.97065672,44.61840000,268.80480000
228,D. fuscus,fuscus,16.36000000,45.30960000,273.52800000
228,D. gvnigeusgwotli,gvnigeusgwotli,17.63713255,46.19520000,271.55520000
228,D. intermedius,intermedius,22.16948026,47.92320000,325.49760000
228,D. kanawha,kanawha,23.64191997,40.93920000,283.45680000
228,D. marmoratus,marmoratus,20.63109030,47.26080000,274.50000000
228,D. mavrokoilius,mavrokoilius,16.84821330,43.40160000,268.30080000
228,D. monticola,monticola,18.25173179,40.17600000,258.84720000
228,D. ochrophaeus,ochrophaeus,15.90624750,50.04720000,270.61920000
228,D. ocoee,ocoee,19.08754491,44.26560000,292.52160000
228,D. orestes,orestes,15.82416710,45.89280000,255.31200000
228,D. perlapsus,perlapsus,15.29192987,43.04160000,295.45920000
228,D. tilleyi,tilleyi,19.10491347,41.74560000,266.74560000
228,D. valtos,valtos,26.17786149,50.65200000,312.17040000
228,D. welteri,welteri,17.04646794,49.22640000,305.59680000
228,D. wrighti,wrighti,17.71550389,42.09120000,247.72320000
229,D. aeneus,aeneus,9.56527404,36.83520000,208.18080000
229,D. amphileucus,amphileucus,15.03146132,44.56080000,320.08320000
229,D. anicetus,anicetus,14.62567233,40.86000000,242.50320000
229,D. apalachicolae,apalachicolae,14.55913293,44.43840000,299.54880000
229,D. auriculatus,auriculatus,16.50816532,49.36320000,316.89360000
229,D. bairdi,bairdi,17.69881804,44.62560000,306.97200000
229,D. brimleyorum,brimleyorum,16.52835232,46.18080000,329.40000000
229,D. campi,campi,14.33183024,38.06640000,256.42080000
229,D. folkertsi,folkertsi,16.05572819,44.87040000,268.40880000
229,D. fuscus,fuscus,16.36000000,46.39680000,272.55600000
229,D. gvnigeusgwotli,gvnigeusgwotli,14.54765875,46.86480000,272.35440000
229,D. intermedius,intermedius,16.82802005,49.42800000,326.16000000
229,D. kanawha,kanawha,16.49347140,41.84640000,288.84960000
229,D. marmoratus,marmoratus,16.45089981,47.54880000,276.07680000
229,D. mavrokoilius,mavrokoilius,15.14079445,41.32800000,269.02080000
229,D. monticola,monticola,16.83788432,40.52160000,260.38080000
229,D. ochrophaeus,ochrophaeus,12.51338440,52.66080000,275.60160000
229,D. ocoee,ocoee,15.61152402,43.28640000,292.52160000
229,D. orestes,orestes,13.31653898,47.53440000,257.94720000
229,D. perlapsus,perlapsus,12.57963004,43.50240000,300.96000000
229,D. tilleyi,tilleyi,15.56302477,41.71680000,266.42880000
229,D. valtos,valtos,22.00358802,49.52880000,313.79040000
229,D. welteri,welteri,14.11233938,48.70800000,302.37120000
229,D. wrighti,wrighti,13.10038162,38.67840000,226.54080000
230,D. aeneus,aeneus,9.35904269,37.65600000,208.98720000
230,D. amphileucus,amphileucus,17.08454901,44.45280000,320.39280000
230,D. anicetus,anicetus,16.15816436,41.42160000,246.95280000
230,D. apalachicolae,apalachicolae,15.88004114,44.66880000,297.89280000
230,D. auriculatus,auriculatus,16.58676990,49.51440000,316.90080000
230,D. bairdi,bairdi,19.34257819,44.51760000,304.35840000
230,D. brimleyorum,brimleyorum,18.85511849,45.01440000,330.85440000
230,D. campi,campi,15.34454082,35.87760000,259.32960000
230,D. folkertsi,folkertsi,16.81837553,45.12240000,268.84080000
230,D. fuscus,fuscus,16.36000000,47.80800000,272.18880000
230,D. gvnigeusgwotli,gvnigeusgwotli,16.43702573,45.21600000,272.52000000
230,D. intermedius,intermedius,17.88400909,50.16960000,328.81680000
230,D. kanawha,kanawha,18.29054206,41.70240000,286.22880000
230,D. marmoratus,marmoratus,17.76557369,47.54880000,276.83280000
230,D. mavrokoilius,mavrokoilius,14.19609068,41.83920000,268.95600000
230,D. monticola,monticola,17.21511923,39.75120000,260.38080000
230,D. ochrophaeus,ochrophaeus,13.22097448,51.07680000,269.35200000
230,D. ocoee,ocoee,17.38727967,44.26560000,292.44960000
230,D. orestes,orestes,15.94747533,45.92160000,255.06000000
230,D. perlapsus,perlapsus,14.40737764,44.55360000,294.07680000
230,D. tilleyi,tilleyi,16.75733209,42.59520000,264.83040000
230,D. valtos,valtos,23.07637861,49.52880000,317.31840000
230,D. welteri,welteri,15.40771816,48.92400000,307.12320000
230,D. wrighti,wrighti,14.82353061,40.38480000,226.54080000
231,D. aeneus,aeneus,9.74299172,38.90880000,209.47680000
231,D. amphileucus,amphileucus,18.93010281,43.55280000,319.17600000
231,D. anicetus,anicetus,16.62402335,40.86000000,244.13760000
231,D. apalachicolae,apalachicolae,17.98009083,45.50400000,294.30720000
231,D. auriculatus,auriculatus,19.03887019,47.81520000,312.68160000
231,D. bairdi,bairdi,20.54295974,43.86960000,305.81280000
231,D. brimleyorum,brimleyorum,17.97618050,45.16560000,330.40080000
231,D. campi,campi,15.84666922,35.81280000,256.42080000
231,D. folkertsi,folkertsi,18.15232442,45.99360000,270.07200000
231,D. fuscus,fuscus,16.36000000,47.24640000,271.62720000
231,D. gvnigeusgwotli,gvnigeusgwotli,16.05463940,44.64000000,271.85760000
231,D. intermedius,intermedius,19.38946201,49.42800000,325.23840000
231,D. kanawha,kanawha,20.40626071,40.68000000,288.66240000
231,D. marmoratus,marmoratus,19.17592137,47.95200000,274.20480000
231,D. mavrokoilius,mavrokoilius,16.72233543,44.05680000,269.02080000
231,D. monticola,monticola,17.91717183,39.64320000,265.56480000
231,D. ochrophaeus,ochrophaeus,13.96087411,51.26400000,267.88320000
231,D. ocoee,ocoee,17.99542413,42.93360000,295.89120000
231,D. orestes,orestes,14.17221453,46.56240000,255.33360000
231,D. perlapsus,perlapsus,15.47522275,44.76960000,289.46880000
231,D. tilleyi,tilleyi,17.80945923,42.96240000,264.83040000
231,D. valtos,valtos,25.16437313,49.96800000,318.49920000
231,D. welteri,welteri,16.30115456,48.70080000,301.82400000
231,D. wrighti,wrighti,16.30566915,44.89200000,247.62240000
232,D. aeneus,aeneus,9.27590353,37.66320000,207.69120000
232,D. amphileucus,amphileucus,15.87545653,44.67600000,320.87520000
232,D. anicetus,anicetus,14.12823478,40.86000000,244.25280000
232,D. apalachicolae,apalachicolae,15.30896026,43.98480000,294.19920000
232,D. auriculatus,auriculatus,18.37142058,49.36320000,314.64720000
232,D. bairdi,bairdi,17.70009492,44.00640000,307.64880000
232,D. brimleyorum,brimleyorum,15.78376740,45.26640000,329.69520000
232,D. campi,campi,13.75447829,36.66240000,256.83840000
232,D. folkertsi,folkertsi,15.60302815,43.80480000,267.40800000
232,D. fuscus,fuscus,16.36000000,47.64240000,273.23280000
232,D. gvnigeusgwotli,gvnigeusgwotli,14.35914837,46.33920000,272.53440000
232,D. intermedius,intermedius,16.52486508,48.93840000,323.74080000
232,D. kanawha,kanawha,14.18915105,42.66720000,287.19360000
232,D. marmoratus,marmoratus,16.51016358,47.54880000,274.07520000
232,D. mavrokoilius,mavrokoilius,14.44083645,42.99840000,269.60400000
232,D. monticola,monticola,15.41198918,39.78720000,259.48800000
232,D. ochrophaeus,ochrophaeus,12.49130951,52.31520000,275.60160000
232,D. ocoee,ocoee,16.44860491,44.03520000,295.67520000
232,D. orestes,orestes,14.84710098,46.82880000,256.63680000
232,D. perlapsus,perlapsus,12.87860175,41.88960000,293.55120000
232,D. tilleyi,tilleyi,14.91639850,42.99120000,264.83040000
232,D. valtos,valtos,21.35604584,49.95360000,309.37680000
232,D. welteri,welteri,13.94308602,48.66480000,305.94240000
232,D. wrighti,wrighti,13.61400323,41.26320000,226.54080000
233,D. aeneus,aeneus,9.56349855,37.66320000,207.14400000
233,D. amphileucus,amphileucus,16.07630388,45.20160000,319.52160000
233,D. anicetus,anicetus,14.04557424,41.73120000,245.16000000
233,D. apalachicolae,apalachicolae,13.46191864,46.00080000,301.06080000
233,D. auriculatus,auriculatus,17.32479089,48.26880000,315.10080000
233,D. bairdi,bairdi,17.35666872,44.94240000,307.69920000
233,D. brimleyorum,brimleyorum,15.21476686,45.77760000,330.63840000
233,D. campi,campi,13.38469374,36.33840000,256.83840000
233,D. folkertsi,folkertsi,14.87142332,45.96480000,268.73280000
233,D. fuscus,fuscus,16.36000000,47.70720000,272.67840000
233,D. gvnigeusgwotli,gvnigeusgwotli,13.86930569,47.23200000,272.43360000
233,D. intermedius,intermedius,17.49282167,50.09760000,327.37680000
233,D. kanawha,kanawha,15.78008332,41.70240000,291.70080000
233,D. marmoratus,marmoratus,16.58478562,48.13920000,277.00560000
233,D. mavrokoilius,mavrokoilius,14.26229409,40.75200000,270.46800000
233,D. monticola,monticola,15.39891863,39.85920000,260.12880000
233,D. ochrophaeus,ochrophaeus,12.43716201,52.61760000,272.72160000
233,D. ocoee,ocoee,14.78055678,42.71760000,292.34160000
233,D. orestes,orestes,12.82491290,47.41920000,254.56320000
233,D. perlapsus,perlapsus,12.97209704,43.38000000,290.62800000
233,D. tilleyi,tilleyi,14.73615109,41.60160000,267.60960000
233,D. valtos,valtos,20.07748550,48.90240000,314.59680000
233,D. welteri,welteri,12.59452716,48.86640000,303.43680000
233,D. wrighti,wrighti,13.36158595,42.96960000,237.03120000
234,D. aeneus,aeneus,10.39815444,37.65600000,207.75600000
234,D. amphileucus,amphileucus,17.30178719,45.68400000,318.70080000
234,D. anicetus,anicetus,16.58178694,40.34880000,242.32320000
234,D. apalachicolae,apalachicolae,16.63745615,45.20160000,300.05280000
234,D. auriculatus,auriculatus,18.03315789,48.11760000,315.91440000
234,D. bairdi,bairdi,20.07071002,44.94240000,306.27360000
234,D. brimleyorum,brimleyorum,19.50978538,44.02800000,327.71520000
234,D. campi,campi,15.73898454,36.74880000,248.97600000
234,D. folkertsi,folkertsi,18.46383537,45.26640000,268.33680000
234,D. fuscus,fuscus,16.36000000,45.43920000,273.52800000
234,D. gvnigeusgwotli,gvnigeusgwotli,16.60875555,46.69200000,273.24000000
234,D. intermedius,intermedius,19.71251345,48.93840000,327.02400000
234,D. kanawha,kanawha,19.65432170,41.04720000,288.69120000
234,D. marmoratus,marmoratus,18.67534091,48.10320000,274.21920000
234,D. mavrokoilius,mavrokoilius,17.52992029,43.17120000,271.44000000
234,D. monticola,monticola,17.32167099,40.52160000,258.83280000
234,D. ochrophaeus,ochrophaeus,14.60401294,51.26400000,270.61920000
234,D. ocoee,ocoee,18.18711921,44.10720000,293.11200000
234,D. orestes,orestes,17.47951624,46.05120000,255.20400000
234,D. perlapsus,perlapsus,16.19809709,43.50240000,292.38480000
234,D. tilleyi,tilleyi,17.95729217,41.53680000,265.88880000
234,D. valtos,valtos,24.16488680,49.53600000,313.25040000
234,D. welteri,welteri,16.32595941,48.42720000,304.54560000
234,D. wrighti,wrighti,16.21902412,42.96960000,215.10720000
235,D. aeneus,aeneus,8.69142182,36.08640000,207.93600000
235,D. amphileucus,amphileucus,14.53445204,44.56080000,319.49280000
235,D. anicetus,anicetus,14.26710196,40.56480000,246.69360000
235,D. apalachicolae,apalachicolae,13.64108749,44.21520000,297.50400000
235,D. auriculatus,auriculatus,16.36762118,47.95920000,315.13680000
235,D. bairdi,bairdi,17.34801710,44.96400000,307.69920000
235,D. brimleyorum,brimleyorum,15.65159510,44.49600000,330.86880000
235,D. campi,campi,13.91327524,36.74880000,255.94560000
235,D. folkertsi,folkertsi,15.70486504,45.01440000,269.13600000
235,D. fuscus,fuscus,16.36000000,46.28880000,274.00320000
235,D. gvnigeusgwotli,gvnigeusgwotli,14.09403152,46.89360000,271.36800000
235,D. intermedius,intermedius,16.79093874,49.00320000,327.03120000
235,D. kanawha,kanawha,18.58764208,41.75280000,288.61920000
235,D. marmoratus,marmoratus,16.30926275,49.32000000,274.20480000
235,D. mavrokoilius,mavrokoilius,13.68791172,42.87600000,269.06400000
235,D. monticola,monticola,15.48249149,39.62160000,259.53120000
235,D. ochrophaeus,ochrophaeus,12.65584454,51.63120000,267.71040000
235,D. ocoee,ocoee,15.26199862,44.25120000,294.43680000
235,D. orestes,orestes,14.64477881,45.03600000,254.85120000
235,D. perlapsus,perlapsus,12.97556446,44.65440000,290.62800000
235,D. tilleyi,tilleyi,15.58975905,41.87520000,264.42720000
235,D. valtos,valtos,21.22068419,49.52880000,312.78240000
235,D. welteri,welteri,13.64184427,48.16800000,304.54560000
235,D. wrighti,wrighti,13.35892736,42.96960000,249.30720000
236,D. aeneus,aeneus,10.94228423,38.04480000,209.92320000
