supplement_id,filename,column,pandas_dtype,source_column,definition_status
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,roi_zip_path,float64,roi_zip_path,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,selection_metric,object,selection_metric,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,selection_rank,int64,selection_rank,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,shape_has_concavity,float64,shape_has_concavity,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,shape_has_ellipse_mismatch,float64,shape_has_ellipse_mismatch,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,shape_has_jagged_edge,float64,shape_has_jagged_edge,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,shape_is_suspect,float64,shape_is_suspect,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,shape_qc_reasons,float64,shape_qc_reasons,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,shape_qc_status,object,shape_qc_status,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,slide_id,int64,slide_id,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,species,object,species,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,specimen_id,int64,specimen_id,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,target_reached,bool,target_reached,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,tile_height_px,int64,tile_height_px,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,tile_name,object,tile_name,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,tile_width_px,int64,tile_width_px,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,tile_x0,int64,tile_x0,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,tile_y0,int64,tile_y0,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,triage_bucket,object,triage_bucket,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,window_label_count,int64,window_label_count,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,z_log_cell_area,float64,z_log_cell_area,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,z_log_nc_ratio,float64,z_log_nc_ratio,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,z_log_nuc_area,float64,z_log_nuc_area,source_named; manuscript-critical fields require curated definitions
S18,Supplementary_Data_S18_frozen_cell_nucleus_objects.csv,z_log_nuc_iod,float64,z_log_nuc_iod,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,cell_area_um2,float64,cell_area_um2,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,cell_area_um2_ci_high,float64,cell_area_um2_ci_high,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,cell_area_um2_ci_low,float64,cell_area_um2_ci_low,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,n_size_cells,int64,n_size_cells,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,n_size_images,int64,n_size_images,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,nucleus_area_um2,float64,nucleus_area_um2,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,nucleus_area_um2_ci_high,float64,nucleus_area_um2_ci_high,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,nucleus_area_um2_ci_low,float64,nucleus_area_um2_ci_low,source_named; manuscript-critical fields require curated definitions
S19,Supplementary_Data_S19_cell_nucleus_species_estimates.csv,species,object,species,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,auto_flag_summary,object,auto_flag_summary,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,auto_keep_mask_pair,bool,auto_keep_mask_pair,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,auto_keep_strict_core,bool,auto_keep_strict_core,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,auto_keep_trim_5_95,bool,auto_keep_trim_5_95,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,auto_keep_ultra_core,bool,auto_keep_ultra_core,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,auto_pair_core_distance,float64,auto_pair_core_distance,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_area_px,float64,cell_area_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_area_um2,float64,cell_area_um2,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_centroid_x,float64,cell_centroid_x,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_centroid_y,float64,cell_centroid_y,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_circularity,float64,cell_circularity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_edge_touch,bool,cell_edge_touch,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_equiv_radius_px,float64,cell_equiv_radius_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_i_bg,float64,cell_i_bg,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_iod,float64,cell_iod,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_mask_path,object,cell_mask_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_mask_path_original,object,cell_mask_path_original,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_mean_od,float64,cell_mean_od,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_object_id,object,cell_object_id,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_repair_applied,bool,cell_repair_applied,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_run_manifest_path,object,cell_run_manifest_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_area_px,float64,cell_shape_area_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_aspect_ratio,float64,cell_shape_aspect_ratio,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_eccentricity,float64,cell_shape_eccentricity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_ellipse_deviation,float64,cell_shape_ellipse_deviation,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_ellipse_iou,float64,cell_shape_ellipse_iou,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_perimeter_px,float64,cell_shape_perimeter_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_roughness,float64,cell_shape_roughness,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_smoothness,float64,cell_shape_smoothness,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_shape_solidity,float64,cell_shape_solidity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_solidity,float64,cell_solidity,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_source_image_path,object,cell_source_image_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_tile_h,int64,cell_tile_h,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_tile_manifest_path,object,cell_tile_manifest_path,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_tile_w,int64,cell_tile_w,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_tile_x0,int64,cell_tile_x0,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cell_tile_y0,int64,cell_tile_y0,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,centroid_distance_px,float64,centroid_distance_px,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,cytoplasm_area_um2,float64,cytoplasm_area_um2,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,decision,object,decision,source_named; manuscript-critical fields require curated definitions
S20,Supplementary_Data_S20_cell_mask_freeze_audit.csv,distance_over_cell_radius,float64,distance_over_cell_radius,source_named; manuscript-critical fields require curated definitions
